MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        17.60,        18.00,        18.05,        17.05,        17.05,                   314100.00,18000, ,        41.50,        16.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       217.90,       215.50,       228.20,       214.05,       214.35,                 11379475.00,52000, ,       339.95,       201.65
N,SM,AERON,AERON COMPOSITE LIMITED,       132.35,       127.05,       129.85,       126.00,       126.05,                 11618450.00,91000, ,       202.20,       112.70
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        72.00,        70.35,        74.00,        70.35,        74.00,                  1443500.00,20000, ,       127.50,        60.00
N,SM,AGARWALTUF,AGARWAL TOUGH GLASS IND L,        97.20,        98.00,       107.00,        96.40,       103.85,                 12355080.00,121200, ,       147.70,        81.00
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        60.90,        60.90,        60.90,        60.90,        60.90,                    91350.00,1500, ,       115.20,        32.00
N,SM,AIMTRON,AIMTRON ELECTRONICS LTD,       425.00,       430.00,       430.00,       393.20,       400.85,                 15685560.00,38400, ,       729.95,       240.10
N,SM,AISL,ANI INTEGRATED SERV LTD.,       142.75,       135.65,       135.65,       135.65,       135.65,                    81390.00,600, ,       218.45,        65.70
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,        98.60,       100.00,       103.50,        98.00,        98.15,                  2636050.00,26000, ,       191.90,        73.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       401.75,       406.00,       406.00,       369.05,       374.55,                  7462240.00,19200, ,       633.00,       215.10
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       624.60,       633.00,       633.00,       593.40,       593.40,                 43486250.00,71800, ,      1131.70,       235.00
N,SM,ALUWIND,ALUWIND ARCHITECTURAL LTD,        58.00,        57.00,        58.00,        57.00,        57.30,                  1028850.00,18000, ,        82.40,        39.50
N,SM,AMBEY,AMBEY LABORATORIES LTD,        49.80,        50.00,        50.00,        48.05,        48.95,                  1970500.00,40000, ,        97.20,        42.25
N,SM,AMEYA,AMEYA PRECISION ENG LTD,       100.00,       102.90,       102.90,        98.00,        98.50,                   495900.00,5000, ,       143.85,        43.55
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        80.10,        82.00,        82.00,        82.00,        82.00,                   524800.00,6400, ,       110.00,        62.05
