MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        17.65,        17.15,        17.20,        16.50,        17.10,                   579000.00,34000, ,        41.50,        16.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       213.65,       212.00,       220.00,       210.00,       216.35,                  5802025.00,27000, ,       339.95,       201.65
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        22.50,        21.40,        21.40,        21.40,        21.40,                    85600.00,4000, ,        37.00,        21.40
N,SM,AERON,AERON COMPOSITE LIMITED,       125.90,       128.00,       132.30,       128.00,       132.10,                  5229700.00,40000, ,       202.20,       112.70
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        70.50,        69.10,        71.00,        69.10,        70.50,                  5786200.00,82000, ,       127.50,        60.00
N,SM,AGARWALTUF,AGARWAL TOUGH GLASS IND L,        87.40,        88.50,        96.80,        88.50,        93.95,                  3750900.00,40800, ,       147.70,        81.00
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        55.65,        58.40,        58.40,        58.40,        58.40,                    87600.00,1500, ,       115.20,        32.00
N,SM,AIMTRON,AIMTRON ELECTRONICS LTD,       404.10,       409.05,       427.00,       407.00,       413.20,                 16963340.00,40800, ,       729.95,       240.10
N,SM,AISL,ANI INTEGRATED SERV LTD.,       147.50,       144.00,       144.00,       140.20,       143.90,                   256860.00,1800, ,       218.45,        65.70
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,        89.50,        89.50,        93.95,        89.50,        93.95,                  2208550.00,24000, ,       191.90,        73.00
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        71.50,        71.50,        71.60,        68.40,        70.00,                  1907760.00,27200, ,       109.00,        62.80
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       368.20,       371.00,       389.95,       371.00,       388.70,                  9191500.00,24000, ,       633.00,       215.10
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       624.85,       637.00,       645.95,       618.05,       627.00,                 38900350.00,61600, ,      1131.70,       235.00
N,SM,ALUWIND,ALUWIND ARCHITECTURAL LTD,        58.45,        58.00,        58.75,        56.50,        58.75,                   520425.00,9000, ,        82.40,        39.50
N,SM,AMBEY,AMBEY LABORATORIES LTD,        49.00,        50.20,        50.85,        49.30,        49.30,                   901200.00,18000, ,        97.20,        42.25
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        97.50,       101.00,       102.35,       101.00,       102.35,                   917250.00,9000, ,       143.85,        43.55
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        77.30,        82.00,        82.00,        82.00,        82.00,                   131200.00,1600, ,       110.00,        60.50
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,         8.25,         8.40,         8.40,         8.40,         8.40,                    67200.00,8000, ,        12.60,         8.25
