MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       428.95,       431.85,       448.00,       429.85,       448.00,                  4656187.50,10500, ,       516.00,       209.10
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       200.95,       199.95,       207.00,       190.00,       201.95,                  5070950.00,25500, ,       339.95,       180.00
N,SM,ACTIVEINFR,ACTIVE INFRASTRUCTURES L,       170.00,       170.00,       170.00,       170.00,       170.00,                   612000.00,3600, ,       181.40,       147.05
N,SM,AERON,AERON COMPOSITE LIMITED,       126.60,       126.70,       145.00,       126.70,       142.50,                  9216500.00,67000, ,       202.20,       112.70
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        79.90,        77.95,        77.95,        77.00,        77.20,                  1391500.00,18000, ,       127.50,        60.00
N,SM,AGARWALTUF,AGARWAL TOUGH GLASS IND L,       120.90,       118.50,       145.05,       115.55,       138.65,                 87527400.00,654000, ,       147.70,        81.00
N,SM,AGUL,A G UNIVERSAL LIMITED,        41.30,        39.25,        39.25,        39.25,        39.25,                    78500.00,2000, ,        71.10,        38.95
N,SM,AIMTRON,AIMTRON ELECTRONICS LTD,       488.40,       480.00,       534.90,       477.10,       531.15,                 42407400.00,82400, ,       729.95,       240.10
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,        86.85,        84.00,        88.00,        84.00,        86.05,                  2076950.00,24000, ,       191.90,        73.00
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        79.40,        79.40,        82.75,        79.40,        82.75,                   259440.00,3200, ,       109.00,        62.80
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       296.90,       296.00,       307.00,       290.95,       306.85,                 19082780.00,63200, ,       633.00,       215.10
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       752.65,       745.00,       790.25,       735.10,       765.80,                 55331130.00,73400, ,      1131.70,       495.00
N,SM,ALUWIND,ALUWIND ARCHITECTURAL LTD,        56.70,        55.00,        55.90,        53.50,        55.90,                   650100.00,12000, ,        82.40,        44.20
N,SM,AMBANIORGO,AMBANI ORGOCHEM LIMITED,       103.55,        98.40,        98.40,        98.40,        98.40,                   393600.00,4000, ,       150.00,        76.15
N,SM,AMBEY,AMBEY LABORATORIES LTD,        38.00,        37.05,        37.95,        36.50,        37.50,                   520500.00,14000, ,        97.20,        36.50
N,SM,AMEYA,AMEYA PRECISION ENG LTD,       100.30,       100.30,       105.30,       100.00,       105.30,                   715900.00,7000, ,       143.85,        50.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       355.00,       340.50,       340.50,       340.50,       340.50,                   136200.00,400, ,       607.00,       239.00
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       277.60,       275.00,       287.00,       271.10,       283.20,                 20047675.00,71500, ,       494.90,       244.95
N,SM,ANYA,ANYA POLYTECH & FERTI LTD,        22.95,        22.90,        23.05,        22.90,        23.00,                  4022250.00,175000, ,        27.80,        16.20
N,SM,APRAMEYA,APRAMEYA ENGINEERING LTD,       124.10,       124.10,       131.00,       124.10,       129.30,                  4480350.00,35000, ,       131.00,        55.00
N,SM,APS,AUSTRALIAN PREM SOLAR I L,       387.65,       385.70,       407.00,       382.00,       383.60,                 45941275.00,117500, ,       669.90,       305.70
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        79.00,        76.00,        79.70,        72.00,        79.70,                  4041600.00,54000, ,       115.00,        63.00
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,        81.10,        81.10,        88.95,        81.10,        84.85,                  1087000.00,13000, ,       188.00,        78.20
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       260.00,       261.00,       262.00,       261.00,       261.25,                  1044800.00,4000, ,       325.00,       117.00
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,       133.05,       133.05,       133.05,       133.05,       133.05,                   212880.00,1600, ,       164.00,        62.90
N,SM,ASHALOG,ASHAPURA LOGISTICS LTD,        75.90,        72.05,        73.00,        70.00,        71.20,                  2634850.00,37000, ,       194.25,        60.00
N,SM,ATCENERGY,ATC ENERGIES SYSTEM LTD,        99.30,        95.05,       100.00,        95.05,        97.50,                  4222200.00,43200, ,       115.35,        77.55
