MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        16.50,        16.50,        17.05,        16.50,        16.75,                   603900.00,36000, ,        41.50,        15.55
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       210.55,       212.00,       213.70,       209.10,       211.00,                 10444475.00,49500, ,       339.95,       195.00
N,SM,AERON,AERON COMPOSITE LIMITED,       120.10,       123.80,       125.40,       120.20,       123.55,                  1972400.00,16000, ,       202.20,       112.70
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        66.50,        66.60,        68.60,        65.50,        68.40,                  5423300.00,80000, ,       127.50,        60.00
N,SM,AGARWALTUF,AGARWAL TOUGH GLASS IND L,       104.90,       101.25,       106.90,        98.15,        98.75,                  8445720.00,82800, ,       147.70,        81.00
N,SM,AGUL,A G UNIVERSAL LIMITED,        41.50,        42.00,        42.00,        42.00,        42.00,                    84000.00,2000, ,        71.10,        41.10
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        55.00,        53.50,        56.25,        53.50,        56.25,                   164625.00,3000, ,       115.20,        33.00
N,SM,AIMTRON,AIMTRON ELECTRONICS LTD,       426.50,       442.00,       453.90,       422.25,       444.85,                 17771340.00,40400, ,       729.95,       240.10
N,SM,AISL,ANI INTEGRATED SERV LTD.,       119.75,       115.25,       115.30,       115.25,       115.25,                   484080.00,4200, ,       218.45,        65.70
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,        86.80,        89.40,        91.10,        87.00,        91.05,                 10065250.00,113000, ,       191.90,        73.00
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        80.00,        80.00,        85.00,        79.95,        84.00,                  3198720.00,38400, ,       109.00,        62.80
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       364.25,       364.10,       373.00,       362.30,       364.15,                  6767400.00,18400, ,       633.00,       215.10
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       567.30,       595.65,       595.65,       565.00,       589.90,                108741330.00,186200, ,      1131.70,       256.50
N,SM,ALUWIND,ALUWIND ARCHITECTURAL LTD,        56.50,        55.60,        57.35,        55.60,        56.00,                   589425.00,10500, ,        82.40,        39.50
N,SM,AMBEY,AMBEY LABORATORIES LTD,        43.90,        44.00,        44.80,        43.65,        44.10,                  2026000.00,46000, ,        97.20,        42.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        96.80,        96.80,       100.90,        96.80,       100.90,                   294500.00,3000, ,       143.85,        43.55
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       257.60,       264.00,       269.90,       264.00,       266.35,                 18740840.00,70400, ,       607.00,       239.00
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       286.85,       292.95,       292.95,       280.35,       282.35,                 27294425.00,95250, ,       494.90,       244.95
N,SM,ANYA,ANYA POLYTECH & FERTI LTD,        23.00,        23.70,        23.70,        22.70,        22.85,                  2070000.00,90000, ,        27.80,        16.20
N,SM,APS,AUSTRALIAN PREM SOLAR I L,       404.05,       405.00,       413.40,       387.00,       393.35,                 33407425.00,83750, ,       669.90,       196.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        67.45,        68.10,        68.90,        67.70,        67.70,                  1495400.00,22000, ,       115.00,        65.00
