MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        25.30,        25.00,        25.30,        25.00,        25.10,                   252000.00,10000, ,        44.20,        24.35
N,SM,ABHAPOWER,ABHA POWER N STEEL LTD,        54.70,        55.55,        55.55,        51.70,        51.90,                  8394000.00,158400, ,        81.90,        51.70
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       215.05,       217.00,       220.00,       208.00,       208.50,                 12634225.00,59000, ,       425.00,       183.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       250.65,       255.85,       256.75,       245.00,       245.75,                  6009175.00,24000, ,       364.00,       224.00
N,SM,AERON,AERON COMPOSITE LIMITED,       178.00,       180.00,       188.95,       177.45,       181.05,                 23183800.00,127000, ,       191.10,       118.00
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        69.95,        69.95,        69.95,        68.60,        69.00,                  1659200.00,24000, ,       127.50,        66.05
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        71.80,        70.00,        70.00,        69.00,        69.00,                   208500.00,3000, ,       103.95,        40.00
N,SM,AGARWALTUF,AGARWAL TOUGH GLASS IND L,       133.75,       133.75,       139.75,       128.00,       131.25,                 34423740.00,260400, ,       147.70,       120.50
N,SM,AGNI,AGNI GREEN POWER LTD,        43.80,        45.75,        45.75,        43.00,        43.15,                  1540875.00,35000, ,        84.70,        24.95
N,SM,AGUL,A G UNIVERSAL LIMITED,        49.65,        49.65,        49.65,        49.65,        49.65,                   198600.00,4000, ,        85.00,        47.50
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        79.15,        80.00,        80.00,        78.05,        78.05,                  1007440.00,12800,XO,        98.00,        62.80
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       901.35,       904.00,       967.90,       896.00,       907.35,                215864640.00,231600, ,      1131.70,       235.00
N,SM,AMBEY,AMBEY LABORATORIES LTD,        61.55,        63.45,        66.90,        63.45,        64.80,                  4056500.00,62000, ,        97.20,        56.10
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        88.00,        88.90,        88.90,        82.50,        82.50,                   274240.00,3200, ,       102.95,        60.50
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       372.65,       367.00,       370.00,       360.00,       366.95,                  1892760.00,5200, ,       607.00,       208.00
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       356.75,       358.60,       362.85,       338.50,       343.95,                 81167187.50,234000, ,       494.90,       270.00
N,SM,APEXECO,APEX ECOTECH LIMITED,       125.90,       126.20,       136.75,       126.00,       129.60,                 54217840.00,408000, ,       145.60,       118.15
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        86.20,        87.00,        87.00,        86.40,        86.95,                   520700.00,6000, ,       115.00,        71.05
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       147.55,       151.00,       153.70,       147.25,       153.00,                 11054500.00,73000, ,       329.95,       121.75
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        33.20,        33.50,        33.50,        32.35,        32.35,                   264900.00,8000, ,        80.00,        30.90
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       236.55,       265.00,       265.00,       248.00,       250.00,                  1109250.00,4375, ,       432.75,       216.70
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        83.60,        83.50,        84.95,        80.20,        81.75,                  2758000.00,33600, ,       118.00,        60.50
N,SM,AUSL,ADITYA ULTRA STEEL LTD,        50.05,        49.25,        49.95,        49.05,        49.95,                   493400.00,10000, ,        72.00,        47.70
N,SM,AVIANSH,AVI ANSH TEXTILE LIMITED,       108.25,       109.00,       109.50,       104.00,       104.00,                  6021200.00,56000, ,       109.50,        64.60
N,SM,BABAFP,BABA FOOD PROCESSING,        55.10,        55.50,        55.95,        55.50,        55.75,                  1428320.00,25600, ,        71.75,        48.20
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,        67.10,        67.95,        67.95,        66.05,        66.05,                   746800.00,11200, ,       183.00,        66.05
N,SM,BEACON,BEACON TRUSTEESHIP LTD,       101.05,       101.55,       102.90,        98.00,        98.50,                  3720950.00,37000, ,       151.00,        84.15
N,SM,BETA,BETA DRUGS LIMITED,      2127.00,      2126.95,      2126.95,      2051.00,      2060.05,                  5843905.00,2800, ,      2326.00,      1060.05
N,SM,BIKEWO,BIKEWO GREEN TECH LIMITED,        29.40,        29.50,        29.80,        28.95,        29.05,                  1229100.00,42000, ,        47.25,        27.60
N,SM,BLUEPEBBLE,BLUE PEBBLE LIMITED,       334.10,       335.00,       339.85,       324.25,       330.00,                  1722840.00,5200, ,       390.00,       186.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,        60.60,        60.15,        61.70,        59.05,        59.05,                   482080.00,8000, ,       234.60,        54.85
N,SM,BULKCORP,BULKCORP INTERNATIONAL L,       112.00,       109.95,       110.00,       103.00,       103.75,                  2288340.00,21600, ,       144.65,        96.00
N,SM,C2C,C2C ADVANCED SYSTEMS LTD,       820.35,       835.00,       844.90,       758.00,       810.55,                380855550.00,477000, ,       920.00,       429.40
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        45.15,        44.50,        45.70,        42.90,        42.95,                  5120000.00,116000, ,        68.70,        27.00
N,SM,CELLPOINT,CELL POINT (INDIA) LTD,        27.80,        27.40,        27.80,        27.20,        27.50,                   496140.00,18000, ,        55.20,        27.15
N,SM,CGRAPHICS,CREATIVE GRAPHICS S IND L,       189.05,       191.00,       191.00,       181.10,       183.35,                  8618840.00,46400, ,       331.70,       139.95
N,SM,CHAVDA,CHAVDA INFRA LIMITED,       140.60,       140.00,       140.00,       135.65,       138.00,                  5802750.00,42000, ,       208.85,        77.00
N,SM,CHETANA,CHETANA EDUCATION LIMITED,        85.30,        87.75,        88.00,        82.00,        83.90,                  5203520.00,60800, ,       111.00,        75.40
N,SM,CLSL,CROP LIFE SCIENCE LIMITED,        49.15,        47.20,        51.95,        46.80,        50.55,                  3025000.00,62000, ,        69.20,        36.50
N,SZ,CMMIPL,CMM INFRAPROJECTS LIMITED,         3.35,         3.50,         3.50,         3.50,         3.50,                   283500.00,81000, ,         5.00,         1.60
N,SM,CRAYONS,CRAYONS ADVERTISING LTD,       100.75,       102.00,       102.00,        97.00,        97.00,                  3069650.00,31000, ,       259.00,        94.50
N,SM,DANISH,DANISH POWER LIMITED,      1198.25,      1237.90,      1237.95,      1142.10,      1153.25,                 83391255.00,70500, ,      1316.00,       541.50
N,SM,DCG,DCG CABLES & WIRES LTD,       122.00,       122.00,       122.95,       115.90,       115.90,                  5532780.00,46800, ,       182.50,        77.00
N,SM,DEEM,DEEM ROLL TECH LIMITED,        91.95,        93.60,        93.60,        87.80,        87.80,                   269200.00,3000, ,       210.00,        74.25
N,SM,DELAPLEX,DELAPLEX LIMITED,       218.00,       218.00,       219.40,       214.50,       215.60,                  3130110.00,14400, ,       336.00,       184.05
N,SM,DENTALKART,VASA DENTICITY LIMITED,       750.60,       741.60,       755.00,       737.20,       742.55,                 29212625.00,39000, ,       840.00,       401.00
N,SM,DHARIWAL,DHARIWALCORP LIMITED,       127.00,       126.05,       126.05,       126.05,       126.05,                   151260.00,1200, ,       170.00,       122.95
N,SM,DIVYADHAN,DIVYADHAN RECYCLING IND L,        78.05,        76.00,        76.00,        76.00,        76.00,                   152000.00,2000, ,        96.00,        66.00
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        85.50,        79.05,        79.05,        79.00,        79.00,                   237075.00,3000, ,       103.80,        53.90
N,SM,DOLLEX,DOLLEX AGROTECH LIMITED,        38.50,        38.95,        39.00,        37.55,        38.40,                  1535600.00,40000, ,        54.35,        32.15
N,SM,DTL,DIENSTEN TECH LIMITED,       179.85,       180.40,       180.40,       171.00,       171.00,                  2511540.00,14400, ,       264.60,       133.00
