MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        26.20,        26.20,        26.50,        25.70,        26.40,                   945200.00,36000, ,        60.00,        25.00
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       259.00,       260.50,       271.90,       260.50,       271.85,                   533125.00,2000, ,       386.00,        40.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,        54.00,        56.10,        56.10,        53.50,        53.50,                  1311000.00,24000, ,        72.75,        27.55
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       356.50,       348.10,       358.95,       346.70,       350.85,                 77473800.00,221000, ,       396.00,       190.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       283.00,       280.50,       280.70,       275.00,       280.00,                  8512350.00,30500, ,       364.00,       224.00
N,SM,ACSAL,ARVIND AND COMPANY,        49.35,        47.10,        47.10,        47.10,        47.10,                   141300.00,3000, ,        84.00,        38.05
N,SM,AGNI,AGNI GREEN POWER LTD,        50.55,        51.00,        53.05,        51.00,        53.05,                  3931875.00,75000, ,        84.70,        20.30
N,SM,AGUL,A G UNIVERSAL LIMITED,        62.85,        63.00,        65.00,        63.00,        65.00,                   385900.00,6000, ,       119.95,        34.60
N,SM,AIMTRON,AIMTRON ELECTRONICS LTD,       573.00,       601.65,       601.65,       601.65,       601.65,                  7701120.00,12800, ,       601.65,       240.10
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,       139.00,       140.00,       141.75,       136.00,       136.25,                  8821100.00,64000, ,       147.95,        62.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       260.65,       261.00,       277.00,       261.00,       271.35,                 43431780.00,160800, ,       335.40,       106.00
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       983.95,      1033.10,      1033.10,      1033.10,      1033.10,                 34298920.00,33200, ,      1054.70,       235.00
N,SM,ALUWIND,ALUWIND ARCHITECTURAL LTD,        66.60,        66.00,        69.90,        63.30,        69.90,                 21528000.00,330000, ,        82.40,        39.50
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       101.00,       106.00,       106.00,       106.00,       106.00,                   212000.00,2000, ,       163.00,        99.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,       119.75,       125.00,       125.70,       125.00,       125.70,                  4271800.00,34000, ,       139.70,        37.00
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        82.50,        85.20,        85.20,        85.20,        85.20,                   136320.00,1600, ,        97.00,        60.50
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       553.05,       550.00,       555.00,       535.05,       536.65,                  8698540.00,16000, ,       607.00,       208.00
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       333.00,       335.00,       340.20,       328.40,       332.35,                  9686025.00,29000, ,       427.00,       251.65
N,SM,APS,AUSTRALIAN PREM SOLAR I L,       559.15,       585.95,       587.10,       572.05,       587.10,                 39462850.00,67500, ,       587.10,       140.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        81.40,        81.50,        81.50,        81.10,        81.30,                   488200.00,6000, ,       124.65,        70.15
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       125.00,       124.25,       124.90,       124.25,       124.90,                   399080.00,3200, ,       200.00,        91.25
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        89.50,        89.50,        89.50,        83.00,        83.50,                  1937440.00,22400, ,       101.90,        53.10
N,SM,ASPIRE,ASPIRE & INNOVATIVE ADV L,       102.25,       100.10,       122.30,       100.10,       115.85,                 32004300.00,278000, ,       123.50,        56.25
N,SM,ATMASTCO,ATMASTCO LIMITED,       329.90,       346.35,       346.35,       341.00,       346.35,                 68614600.00,198400, ,       361.10,        90.05
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       271.70,       271.70,       302.00,       271.70,       296.20,                  8181600.00,28000, ,       369.00,       188.00
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        68.75,        69.00,        70.50,        68.20,        69.30,                  2995760.00,43200, ,       118.00,        55.15
N,SM,AVPINFRA,AVP INFRACON LIMITED,       150.65,       153.80,       157.60,       148.00,       149.50,                 58717040.00,385600, ,       162.95,        63.00
N,SM,BABAFP,BABA FOOD PROCESSING,        53.95,        55.25,        55.25,        53.85,        54.70,                  2272560.00,41600, ,        80.70,        48.20
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       271.00,       281.00,       283.95,       275.00,       275.00,                  1261950.00,4500, ,       328.00,       105.00
