MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        25.25,        25.00,        26.40,        24.70,        24.90,                   702800.00,28000, ,        44.20,        24.35
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       197.30,       198.10,       218.00,       198.10,       214.40,                 24899825.00,118500, ,       425.00,       183.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       252.10,       254.20,       257.00,       253.00,       255.30,                  3319875.00,13000, ,       364.00,       224.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        30.65,        29.25,        31.95,        29.25,        31.95,                   122400.00,4000, ,        37.00,        23.65
N,SM,AERON,AERON COMPOSITE LIMITED,       150.55,       149.00,       152.55,       145.15,       147.55,                 13685500.00,92000, ,       173.60,       118.00
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        70.45,        70.45,        72.00,        70.20,        71.90,                  1574200.00,22000, ,       127.50,        66.05
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        80.05,        82.95,        82.95,        82.95,        82.95,                   124425.00,1500, ,       103.95,        40.00
N,SM,AGNI,AGNI GREEN POWER LTD,        34.85,        37.25,        37.25,        35.05,        36.90,                  1351125.00,37500, ,        84.70,        23.80
N,SM,AGUL,A G UNIVERSAL LIMITED,        57.75,        58.00,        58.05,        54.90,        55.90,                   790800.00,14000, ,        99.40,        47.50
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        79.40,        79.40,        84.00,        78.35,        83.25,                  8151200.00,100800, ,        98.00,        62.80
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       801.50,       808.90,       826.00,       795.00,       818.95,                 50664740.00,62000, ,      1131.70,       235.00
N,SM,AMBANIORGO,AMBANI ORGOCHEM LIMITED,       113.00,       107.80,       117.95,       107.80,       117.95,                   569600.00,5000, ,       139.00,        76.15
N,SM,AMBEY,AMBEY LABORATORIES LTD,        66.15,        65.70,        67.35,        65.70,        67.00,                   801800.00,12000, ,        97.20,        56.10
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        74.00,        72.05,        72.05,        68.10,        68.10,                   568240.00,8000, ,       102.95,        60.50
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       326.95,       327.05,       343.25,       327.05,       343.25,                 15333060.00,44800, ,       607.00,       208.00
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       372.20,       372.00,       401.00,       372.00,       388.00,                 64946025.00,166500, ,       494.90,       270.00
N,SM,APRAMEYA,APRAMEYA ENGINEERING LTD,        84.25,        86.00,        88.00,        85.00,        85.00,                  1896500.00,22000, ,        88.80,        55.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        86.25,        86.00,        87.00,        86.00,        87.00,                  1214700.00,14000, ,       115.00,        71.05
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       136.35,       139.10,       141.50,       136.50,       138.30,                  2362850.00,17000, ,       329.95,       121.75
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        34.20,        34.00,        34.00,        33.95,        33.95,                   203900.00,6000, ,        80.00,        33.95
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       225.00,       231.95,       234.95,       225.00,       225.70,                  4278937.50,18750, ,       432.75,       216.70
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        84.60,        86.70,        86.80,        84.00,        85.75,                  3157280.00,36800, ,       118.00,        60.50
N,SM,AUSL,ADITYA ULTRA STEEL LTD,        49.95,        49.95,        50.00,        49.15,        49.55,                   498100.00,10000, ,        72.00,        47.70
N,SM,AVIANSH,AVI ANSH TEXTILE LIMITED,        87.85,        86.00,        89.50,        86.00,        89.50,                  4924000.00,56000, ,        89.50,        64.60
N,SM,BABAFP,BABA FOOD PROCESSING,        50.50,        51.00,        58.45,        51.00,        54.95,                  1242560.00,22400, ,        75.00,        48.20
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,        70.00,        70.25,        70.80,        69.55,        70.20,                  1122440.00,16000, ,       183.00,        67.00
N,SM,BEACON,BEACON TRUSTEESHIP LTD,       106.10,       105.55,       108.95,       103.00,       106.50,                  3820200.00,36000, ,       151.00,        84.15
N,SM,BETA,BETA DRUGS LIMITED,      2200.00,      2240.00,      2248.00,      2200.10,      2242.30,                 12022355.00,5400, ,      2326.00,      1060.05
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       242.05,       252.05,       266.25,       252.05,       266.25,                 17860450.00,68500, ,      1935.00,       204.95
N,SM,BIKEWO,BIKEWO GREEN TECH LIMITED,        32.35,        34.10,        34.10,        32.15,        32.95,                  2773100.00,84000, ,        47.25,        27.60
N,SM,BIRDYS,GRILL SPLENDOUR SER LTD,        89.25,        89.25,        89.25,        89.25,        89.25,                   107100.00,1200, ,       133.70,        57.25
N,SM,BLUEPEBBLE,BLUE PEBBLE LIMITED,       333.60,       333.60,       333.90,       323.00,       325.25,                  7342700.00,22400, ,       385.00,       186.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,        62.05,        62.75,        62.75,        61.70,        62.70,                   598320.00,9600, ,       234.60,        54.85
N,SM,BULKCORP,BULKCORP INTERNATIONAL L,       102.30,       104.00,       105.00,       104.00,       105.00,                   376800.00,3600, ,       144.65,        96.00
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        38.85,        40.75,        40.75,        40.75,        40.75,                   489000.00,12000, ,        68.70,        27.00
N,SM,CBAZAAR,NET AVENUE TECHNOLOGIES L,        14.45,        14.10,        14.10,        14.10,        14.10,                   225600.00,16000, ,        42.00,        12.65
N,SM,CELLPOINT,CELL POINT (INDIA) LTD,        28.40,        28.90,        28.90,        28.50,        28.60,                   413700.00,14400, ,        55.20,        27.15
N,SM,CGRAPHICS,CREATIVE GRAPHICS S IND L,       169.55,       169.55,       186.50,       167.10,       185.10,                 45858880.00,248800, ,       331.70,       139.95
