MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        26.30,        26.45,        26.45,        26.30,        26.40,                   211200.00,8000, ,        60.00,        25.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,        55.00,        53.60,        53.60,        53.60,        53.60,                   107200.00,2000, ,        72.75,        27.55
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       381.85,       384.90,       389.95,       361.05,       364.85,                 57728500.00,154000, ,       425.00,       190.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       299.50,       301.60,       303.10,       293.00,       297.65,                  9956300.00,33500, ,       364.00,       224.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        29.90,        31.35,        31.35,        31.35,        31.35,                   188100.00,6000, ,        34.00,        23.65
N,SM,ACSAL,ARVIND AND COMPANY,        60.65,        61.95,        72.75,        61.50,        72.75,                 60115500.00,858000, ,        84.00,        38.05
N,SM,AGNI,AGNI GREEN POWER LTD,        56.75,        58.00,        58.00,        55.90,        56.50,                  1273875.00,22500, ,        84.70,        20.30
N,SM,AGUL,A G UNIVERSAL LIMITED,        60.95,        60.00,        60.00,        60.00,        60.00,                   240000.00,4000, ,       119.95,        34.60
N,SM,AIMTRON,AIMTRON ELECTRONICS LTD,       633.05,       634.00,       637.00,       601.40,       601.40,                140071360.00,232000, ,       729.95,       240.10
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,       162.40,       162.40,       165.50,       155.10,       157.05,                  9579800.00,60000, ,       191.90,        62.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       261.20,       265.85,       289.45,       260.50,       284.10,                 44194300.00,159600, ,       335.40,       106.00
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       948.40,       940.00,       945.00,       901.00,       901.70,                200387580.00,220800, ,      1131.70,       235.00
N,SM,ALUWIND,ALUWIND ARCHITECTURAL LTD,        68.30,        67.70,        71.60,        67.70,        68.45,                  5897700.00,84000, ,        82.40,        39.50
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,        97.90,        98.00,        98.00,        98.00,        98.00,                    98000.00,1000, ,       163.00,        93.30
N,SM,AMEYA,AMEYA PRECISION ENG LTD,       125.65,       124.00,       127.00,       119.40,       119.40,                  3631500.00,30000, ,       139.70,        37.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       540.00,       540.00,       545.00,       528.20,       535.00,                  3643120.00,6800, ,       607.00,       208.00
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       302.60,       305.00,       311.80,       305.00,       306.25,                  7377900.00,24000, ,       427.00,       251.65
N,SM,APS,AUSTRALIAN PREM SOLAR I L,       576.15,       566.00,       574.00,       547.35,       549.40,                 94318175.00,170500, ,       669.90,       140.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        80.60,        81.95,        82.20,        81.00,        81.25,                  1305200.00,16000, ,       124.65,        70.15
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       120.00,       119.00,       123.85,       119.00,       119.45,                  2386680.00,20000, ,       200.00,        91.25
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,       103.10,       103.20,       103.20,       103.20,       103.20,                   165120.00,1600, ,       124.70,        53.10
