MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        38.50,        37.75,        38.80,        35.65,        37.30,                  1199200.00,32000, ,        60.00,        35.65
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       306.85,       291.50,       300.00,       291.50,       300.00,                  1766000.00,6000, ,       386.00,        40.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,        60.00,        62.00,        63.00,        60.00,        63.00,                  9920000.00,160000, ,        63.35,        16.65
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       285.05,       284.00,       288.00,       271.55,       277.00,                 15811650.00,57000, ,       364.00,       251.10
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        29.60,        31.00,        31.05,        31.00,        31.05,                   496700.00,16000, ,        34.35,        21.50
N,SM,ACSAL,ARVIND AND COMPANY,        54.75,        54.25,        54.25,        52.85,        53.05,                  2073150.00,39000, ,        84.00,        52.00
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        54.00,        54.00,        54.00,        51.00,        51.00,                   789150.00,15000, ,        68.00,        30.00
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        37.55,        37.05,        37.05,        37.05,        37.05,                   222300.00,6000, ,        71.65,        26.05
N,SM,AISL,ANI INTEGRATED SERV LTD.,        81.80,        81.05,        81.05,        78.90,        78.90,                   575400.00,7200, ,        89.30,        39.75
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,       100.85,        96.20,        97.50,        95.80,        95.80,                  4813500.00,50000, ,       147.80,        62.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       274.10,       271.30,       271.30,       251.00,       260.95,                 36288040.00,140000, ,       335.40,        83.05
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       326.60,       326.90,       326.90,       291.50,       311.65,                151741320.00,494400, ,       419.75,       291.50
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        58.45,        57.00,        57.00,        57.00,        57.00,                   228000.00,4000, ,        69.60,        33.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       401.90,       418.00,       418.00,       395.00,       409.05,                 21255100.00,52800, ,       419.00,       131.05
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       372.50,       362.25,       367.00,       340.00,       356.55,                 26561950.00,74500, ,       427.00,       158.00
N,SM,APS,AUSTRALIAN PREM SOLAR I L,       221.90,       224.50,       224.50,       210.80,       210.80,                 13614300.00,64000, ,       396.00,       140.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        93.25,        93.25,        93.25,        91.00,        91.00,                  1470300.00,16000, ,       124.65,        70.15
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       254.45,       242.75,       242.75,       241.75,       241.75,                  2418800.00,10000, ,       302.90,        43.75
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       161.95,       155.00,       158.00,       155.00,       158.00,                   250400.00,1600, ,       200.00,        91.25
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        71.80,        71.80,        71.80,        68.60,        69.15,                  2229920.00,32000, ,       101.90,        48.25
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       270.05,       270.05,       290.00,       251.30,       286.00,                  2827700.00,10500, ,       349.55,        99.75
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        99.00,        98.00,        98.00,        94.00,        95.55,                  4879200.00,51200, ,       118.00,        55.15
N,SM,BABAFP,BABA FOOD PROCESSING,        63.25,        62.50,        63.85,        62.20,        62.20,                  1310240.00,20800, ,        80.70,        54.10
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       185.25,       192.00,       222.30,       191.75,       197.55,                 13083600.00,62250, ,       233.85,        74.00
N,SM,BASILIC,BASILIC FLY STUDIO LTD,       391.50,       398.45,       398.45,       375.00,       386.25,                 28085340.00,73200, ,       507.75,       252.10
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,       132.15,       132.00,       132.00,       127.00,       128.50,                  6774760.00,52800, ,       183.00,       127.00
N,SM,BETA,BETA DRUGS LIMITED,      1199.20,      1199.20,      1199.20,      1147.55,      1175.20,                 11989580.00,10300, ,      1595.00,       600.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,      1599.00,      1625.00,      1627.95,      1550.00,      1560.35,                  2420462.50,1500, ,      1935.00,       620.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,        99.80,        98.20,       100.00,        98.20,        99.00,                   555260.00,5600, ,       464.50,        91.70
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,        10.20,        10.00,        10.70,         9.75,        10.10,                  3731400.00,366000, ,        12.50,         4.65
N,SM,CADSYS,CADSYS (INDIA) LIMITED,       206.95,       200.00,       205.00,       198.00,       203.50,                  1801000.00,9000, ,       297.40,        35.10
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        34.40,        34.55,        35.85,        34.40,        35.20,                  5194400.00,148000, ,        52.00,        34.00
N,SM,CBAZAAR,NET AVENUE TECHNOLOGIES L,        22.50,        22.05,        22.95,        19.80,        19.90,                  5331600.00,256000, ,        42.00,        19.80
N,SM,CELLECOR,CELLECOR GADGETS LIMITED,       258.05,       249.00,       249.00,       226.50,       242.20,                 24171840.00,102000, ,       355.00,        88.15
N,SM,CELLPOINT,CELL POINT (INDIA) LTD,        45.45,        44.00,        44.90,        43.10,        43.85,                   791520.00,18000, ,        63.80,        41.00
N,SM,CHAVDA,CHAVDA INFRA LIMITED,       109.85,       109.00,       109.00,       100.00,       102.05,                 36870000.00,356000, ,       140.00,        77.00
N,SM,CLOUD,VARANIUM CLOUD LIMITED,        64.20,        63.55,        63.55,        58.50,        60.10,                135812400.00,2261000, ,       985.00,        58.50
N,SM,CLSL,CROP LIFE SCIENCE LIMITED,        45.55,        46.00,        46.15,        45.20,        46.15,                   456100.00,10000, ,        51.95,        36.55
N,SM,CMNL,CHAMAN METALLICS LIMITED,        97.00,        94.05,        97.50,        93.00,        93.90,                  3826725.00,40500, ,       114.65,        40.10
N,SM,CMRSL,CYBER MEDIA RES & SER LTD,       125.80,       122.00,       127.00,       117.90,       127.00,                   769880.00,6400, ,       195.75,       102.90
N,SM,COMMITTED,COMMITTED CARGO CARE LTD,        66.55,        66.55,        66.55,        63.20,        66.15,                   724640.00,11200, ,        87.00,        52.30
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,       440.00,       449.00,       450.00,       425.00,       436.00,                  1103250.00,2500, ,       639.90,       410.00
N,SM,CPS,C P S SHAPERS LIMITED,       325.10,       314.00,       320.20,       310.00,       310.00,                  3204480.00,10200, ,       495.00,       301.00
N,SM,CRAYONS,CRAYONS ADVERTISING LTD,       203.30,       203.30,       203.30,       186.00,       191.80,                 10177900.00,53000, ,       259.00,       121.50
N,SM,DELAPLEX,DELAPLEX LIMITED,       257.00,       257.00,       257.00,       222.00,       232.90,                 28402680.00,118800, ,       336.00,       222.00
N,SM,DENEERS,DE NEERS TOOLS LIMITED,       228.00,       229.50,       229.50,       229.50,       229.50,                   275400.00,1200, ,       279.00,       170.00
N,SM,DENTALKART,VASA DENTICITY LIMITED,       498.00,       492.40,       492.40,       459.95,       465.25,                 20526025.00,43750, ,       730.00,       237.00
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        33.95,        35.55,        35.55,        32.35,        33.30,                  1016850.00,30000, ,        41.85,        31.40
N,SM,DHTL,DOCMODE HEALTH TECH LTD,       227.70,       222.00,       227.00,       207.10,       223.10,                  9371840.00,43200, ,       279.00,       139.20
N,SM,DIGIKORE,DIGIKORE STUDIOS LIMITED,       554.50,       530.00,       535.00,       502.15,       529.35,                 12868400.00,24800, ,       569.00,       255.90
N,SM,DOLLEX,DOLLEX AGROTECH LIMITED,        45.55,        43.55,        46.90,        42.60,        44.90,                  2970800.00,68000, ,        57.90,        22.05
N,SM,DRL,DHANUKA REALTY LIMITED,        27.70,        26.35,        26.35,        26.35,        26.35,                   632400.00,24000, ,        28.95,         7.25
N,SM,DRONE,DRONE DESTINATION LIMITED,       158.45,       158.00,       158.00,       151.00,       155.90,                  8618150.00,56000, ,       192.00,       112.20
N,SM,DUCOL,DUCOL ORGS AND COLOURS LT,       105.50,       104.25,       105.00,       102.00,       103.85,                  3321840.00,32000, ,       209.00,        96.00
N,SM,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,        77.95,        78.00,        82.50,        73.00,        82.50,                  7902875.00,100000, ,       217.00,        37.05
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,       101.10,        95.15,       106.25,        95.15,        97.00,                   783650.00,8000, ,       164.75,        16.25
N,SM,EFACTOR,E FACTOR EXPERIENCES LTD,       140.70,       139.00,       140.10,       133.00,       138.60,                  7472400.00,54400, ,       208.00,       115.00
N,SM,EFORCE,ELECTRO FORCE (INDIA) LTD,       110.75,       110.00,       110.00,       105.00,       106.30,                 21027660.00,196800, ,       152.00,        95.10
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       650.00,       640.00,       640.00,       640.00,       640.00,                   192000.00,300, ,       750.00,       265.00
N,SM,ESFL,ESSEN SPECIALITY FILMS L,       194.05,       193.00,       193.00,       181.00,       187.45,                 18651840.00,100800, ,       247.85,       124.05
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       170.00,       165.25,       168.00,       162.00,       165.35,                  6631600.00,40000, ,       201.95,       104.25
N,SM,FIDEL,FIDEL SOFTECH LIMITED,       112.00,       110.00,       111.60,       108.65,       110.00,                  1872450.00,17000, ,       149.95,        59.10
N,SM,FOCE,FOCE INDIA LIMITED,       785.00,       775.00,       775.00,       775.00,       775.00,                   930000.00,1200, ,       925.00,       383.00
N,SM,FONEBOX,FONEBOX RETAIL LIMITED,       164.60,       164.00,       166.00,       146.00,       152.35,                 11524500.00,74000, ,       210.00,       146.00
N,SM,FROG,FROG CELLSAT LIMITED,       168.65,       171.80,       172.35,       161.00,       166.45,                  7247480.00,44000, ,       311.55,       137.25
N,SM,GICL,GLOBE INTL CARRIERS LTD,        64.85,        61.60,        64.10,        61.60,        61.60,                  8032200.00,126000, ,        77.70,        34.60
N,SM,GLOBALPET,GLOBAL PET INDUSTRIES LTD,       104.20,       103.00,       103.50,       100.00,       103.00,                  1227675.00,12000, ,       123.90,        60.00
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        15.85,        14.90,        15.10,        14.50,        15.10,                  1163250.00,78750, ,        23.35,         4.50
N,SM,GOYALSALT,GOYAL SALT LIMITED,       204.35,       202.00,       202.00,       196.00,       196.00,                  3004500.00,15000, ,       249.00,       123.50
N,SM,GRAPHISAD,GRAPHISADS LIMITED,        61.60,        60.00,        60.40,        59.00,        59.70,                  1142400.00,19200, ,       112.00,        56.15
N,SM,GREENCHEF,GREENCHEF APPLIANCES LTD,        88.55,        88.55,        88.55,        80.00,        82.80,                 11717640.00,140000, ,       153.00,        80.00
N,SM,GSTL,GLOBESECURE TECHNO LTD,        66.00,        66.00,        66.00,        63.00,        63.40,                  1664150.00,26000, ,       140.10,        59.60
