MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        27.10,        27.00,        27.10,        26.60,        26.65,                   268000.00,10000, ,        53.70,        25.00
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       248.80,       237.10,       260.00,       236.40,       236.40,                   841500.00,3500, ,       386.00,        81.70
N,SM,ABINFRA,A B INFRABUILD LIMITED,        81.00,        82.50,        84.90,        79.90,        79.90,                  3260600.00,40000, ,        84.90,        27.55
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       294.50,       300.80,       302.00,       282.00,       287.90,                 53281100.00,184000, ,       425.00,       190.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       277.95,       280.00,       286.00,       272.25,       273.65,                  8229500.00,29500, ,       364.00,       224.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        27.70,        28.45,        29.05,        28.45,        29.05,                   115000.00,4000, ,        34.00,        23.65
N,SM,ACSAL,ARVIND AND COMPANY,        74.70,        78.40,        78.40,        73.50,        77.50,                 20265900.00,261000, ,        94.40,        38.05
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        91.15,        93.00,        95.90,        88.05,        90.35,                 16393100.00,180000, ,       127.50,        79.00
N,SM,AGNI,AGNI GREEN POWER LTD,        43.30,        43.30,        44.95,        41.75,        44.65,                  2938000.00,67500, ,        84.70,        22.85
N,SM,AISL,ANI INTEGRATED SERV LTD.,       154.00,       158.00,       161.00,       150.85,       158.65,                  6179820.00,39600, ,       161.90,        55.10
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        67.80,        69.80,        69.80,        65.25,        66.80,                  1696000.00,25600, ,        98.00,        62.80
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       471.75,       470.00,       488.60,       452.50,       457.70,                 32690660.00,69600, ,       512.80,       144.25
N,SM,AMBEY,AMBEY LABORATORIES LTD,        75.50,        76.45,        76.45,        73.00,        74.15,                  5846500.00,78000, ,        97.20,        60.90
N,SM,AMEYA,AMEYA PRECISION ENG LTD,       110.00,       105.80,       108.00,       105.80,       107.00,                  1073600.00,10000, ,       143.85,        43.55
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        81.00,        78.10,        78.10,        78.10,        78.10,                   124960.00,1600, ,        97.00,        60.50
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,        14.30,        13.15,        13.95,        13.15,        13.95,                   216800.00,16000, ,        23.10,        13.15
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       443.75,       423.70,       449.50,       410.00,       435.40,                 80855525.00,186500, ,       494.90,       251.65
N,SM,APRAMEYA,APRAMEYA ENGINEERING LTD,        63.20,        62.00,        65.00,        61.65,        63.05,                  2513400.00,40000, ,        83.00,        60.00
