MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        27.75,        27.45,        27.90,        27.15,        27.70,                   550200.00,20000, ,        51.95,        25.00
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       273.45,       287.10,       287.10,       287.10,       287.10,                  1004850.00,3500, ,       386.00,        81.70
N,SM,ABINFRA,A B INFRABUILD LIMITED,        84.00,        85.90,        85.90,        75.60,        85.45,                  1676500.00,20000, ,        85.90,        27.55
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       271.05,       269.50,       274.90,       268.00,       270.10,                 12184900.00,45000, ,       425.00,       190.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       281.00,       282.10,       283.50,       275.55,       276.35,                  6838750.00,24500, ,       364.00,       224.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        31.00,        32.45,        32.45,        31.20,        32.40,                   451400.00,14000, ,        34.00,        23.65
N,SM,ACSAL,ARVIND AND COMPANY,        98.70,       103.60,       103.60,       103.60,       103.60,                  1243200.00,12000, ,       103.60,        38.05
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        80.55,        80.15,        81.70,        75.25,        75.90,                 20978500.00,270000, ,       127.50,        75.25
N,SM,AGNI,AGNI GREEN POWER LTD,        43.25,        42.50,        44.50,        42.50,        44.00,                   988375.00,22500, ,        84.70,        22.85
N,SM,AGUL,A G UNIVERSAL LIMITED,        67.75,        67.85,        71.10,        67.75,        71.05,                  2109500.00,30000, ,       119.95,        47.50
N,SM,AISL,ANI INTEGRATED SERV LTD.,       176.00,       184.80,       184.80,       179.00,       182.40,                  9378480.00,51600, ,       184.80,        55.10
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        79.75,        81.00,        83.70,        78.90,        80.40,                  6060560.00,75200, ,        98.00,        62.80
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       456.35,       454.00,       465.00,       441.00,       442.50,                 16309220.00,36400, ,       512.80,       144.25
N,SM,AMBEY,AMBEY LABORATORIES LTD,        70.90,        68.30,        71.10,        68.30,        70.40,                  2951300.00,42000, ,        97.20,        60.90
N,SM,AMEYA,AMEYA PRECISION ENG LTD,       107.25,       108.00,       112.00,       108.00,       111.80,                  1099600.00,10000, ,       143.85,        43.55
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,        14.50,        14.45,        14.45,        13.15,        14.35,                   335600.00,24000, ,        23.10,        12.70
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       416.35,       419.00,       421.85,       407.50,       419.20,                 60559800.00,145500, ,       494.90,       251.65
N,SM,APRAMEYA,APRAMEYA ENGINEERING LTD,        61.15,        59.00,        63.90,        58.00,        61.30,                  3573800.00,60000, ,        83.00,        58.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,       105.00,       104.00,       109.30,       104.00,       108.10,                  5116200.00,48000, ,       124.65,        70.15
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       137.55,       134.70,       140.85,       134.00,       139.30,                  1776600.00,13000, ,       329.95,       100.05
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       188.00,       181.00,       182.00,       176.00,       182.00,                  1428160.00,8000, ,       200.00,       105.00
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,       105.00,       106.00,       107.00,       104.50,       106.15,                  2530160.00,24000, ,       124.70,        53.10
N,SM,ASHALOG,ASHAPURA LOGISTICS LTD,       135.85,       138.80,       142.60,       137.10,       139.45,                  5304650.00,38000, ,       194.25,       132.10
N,SM,ASPIRE,ASPIRE & INNOVATIVE ADV L,        78.60,        80.00,        81.00,        77.00,        78.40,                  6138200.00,78000, ,       132.00,        56.25
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       388.10,       383.00,       410.90,       383.00,       395.00,                  6150550.00,15500, ,       432.75,       188.00
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        84.35,        83.00,        84.90,        82.55,        83.00,                  1200880.00,14400, ,       118.00,        59.25
N,SM,AVPINFRA,AVP INFRACON LIMITED,       171.45,       173.95,       173.95,       167.50,       171.10,                 13149280.00,76800, ,       192.00,        63.00
N,SM,BABAFP,BABA FOOD PROCESSING,        53.15,        53.20,        55.50,        53.20,        54.20,                  2885520.00,52800, ,        80.70,        48.20
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       373.30,       368.00,       378.00,       368.00,       376.00,                  1689712.50,4500, ,       416.80,       143.10
N,SM,BALCO,SOLVE PLASTIC PRODUCTS L,        64.20,        65.30,        66.00,        64.00,        64.15,                  2979240.00,45600, ,       112.45,        61.00
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,        83.30,        83.95,        83.95,        80.15,        81.90,                  1375360.00,16800, ,       183.00,        73.10
N,SM,BEACON,BEACON TRUSTEESHIP LTD,       110.00,       106.30,       110.40,       106.30,       110.25,                  7671400.00,70000, ,       151.00,        84.15
N,SM,BETA,BETA DRUGS LIMITED,      1822.45,      1849.00,      1875.00,      1800.10,      1816.65,                  9487410.00,5200, ,      1985.00,       892.35
N,SM,BEWLTD,BEW ENGINEERING LIMITED,      1402.80,      1410.00,      1414.90,      1392.00,      1404.65,                  2454243.75,1750, ,      1935.00,      1276.00
N,SM,BLUEPEBBLE,BLUE PEBBLE LIMITED,       264.25,       264.00,       270.00,       262.50,       268.00,                  1061600.00,4000, ,       381.40,       186.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       135.15,       139.45,       141.90,       139.45,       141.90,                  1076500.00,7600, ,       234.60,        74.00
N,SM,BRACEPORT,BRACE PORT LOGISTICS LTD,       119.40,       117.55,       120.60,       111.05,       113.65,                  6019760.00,51200, ,       184.65,       107.25
N,SZ,BRIGHT,BRIGHT SOLAR LIMITED,         7.60,         7.25,         7.25,         7.25,         7.25,                   174000.00,24000, ,        12.50,         4.75
