MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        41.65,        42.75,        42.75,        40.85,        41.20,                  1660900.00,40000, ,        60.00,        39.00
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       192.80,       202.40,       202.40,       202.40,       202.40,                   809600.00,4000, ,       202.40,        40.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,        46.25,        46.00,        46.00,        46.00,        46.00,                   184000.00,4000, ,        59.85,        12.55
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       293.30,       290.00,       294.50,       285.90,       287.50,                 20869800.00,72000, ,       364.00,       258.90
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        27.50,        26.25,        26.25,        26.25,        26.25,                   105000.00,4000, ,        34.35,        21.50
N,SM,ACSAL,ARVIND AND COMPANY,        62.00,        64.00,        64.00,        60.60,        60.75,                  2996700.00,48000, ,        84.00,        53.10
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        63.25,        66.00,        66.00,        65.50,        65.50,                   394500.00,6000, ,        68.00,        30.00
N,SM,AGUL,A G UNIVERSAL LIMITED,        61.00,        61.00,        61.50,        57.95,        57.95,                  1411300.00,24000, ,       119.95,        32.50
N,SM,AISL,ANI INTEGRATED SERV LTD.,        72.15,        68.60,        72.15,        68.60,        69.15,                   416520.00,6000, ,        89.30,        39.75
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,       126.45,       123.55,       126.95,       120.15,       120.15,                 68398500.00,564000, ,       147.80,        62.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       319.10,       319.10,       329.00,       312.20,       314.35,                 31707560.00,99200, ,       335.40,        83.05
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       133.00,       126.35,       131.80,       126.35,       131.80,                   258150.00,2000, ,       175.50,        70.00
