MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        40.75,        40.90,        40.90,        40.15,        40.15,                  1210800.00,30000, ,        60.00,        36.30
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       366.10,       347.80,       347.80,       347.80,       347.80,                   695600.00,2000, ,       386.00,        40.00
N,SM,ABINFRA,A B INFRABUILD LIMITED,        57.50,        60.35,        60.35,        60.35,        60.35,                  1931200.00,32000, ,        60.35,        15.15
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       267.85,       272.95,       275.00,       268.00,       269.85,                 14946550.00,55000, ,       364.00,       258.05
N,SM,ACSAL,ARVIND AND COMPANY,        62.60,        62.85,        62.85,        56.70,        58.30,                  2166300.00,36000, ,        84.00,        52.00
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        42.50,        42.00,        42.30,        40.40,        41.85,                  3217200.00,78000, ,        71.65,        26.05
N,SM,AISL,ANI INTEGRATED SERV LTD.,        83.05,        86.90,        86.90,        80.10,        80.10,                   886680.00,10800, ,        89.30,        39.75
N,SM,AKANKSHA,AKANKSHA POWER N INFRA L,        99.35,        98.25,        99.95,        96.20,        96.40,                  5284400.00,54000, ,       147.80,        62.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       295.00,       296.00,       308.00,       294.95,       298.15,                 22099240.00,73600, ,       335.40,        83.05
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        59.00,        58.25,        59.95,        58.25,        58.60,                   705900.00,12000, ,        69.60,        33.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       284.70,       277.05,       288.95,       275.00,       275.00,                  5840380.00,20800, ,       341.90,       131.05
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       417.15,       422.00,       425.35,       396.15,       400.55,                 43495125.00,106000, ,       427.00,       132.00
N,SM,APS,AUSTRALIAN PREM SOLAR I L,       241.10,       240.05,       246.00,       236.35,       237.70,                 27442600.00,114000, ,       396.00,       140.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        98.00,        95.20,        97.90,        95.10,        96.30,                   770400.00,8000, ,       124.65,        70.15
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       274.15,       275.00,       275.00,       270.00,       273.80,                  3015950.00,11000, ,       302.90,        43.75
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       167.00,       167.50,       170.00,       167.00,       169.00,                  3777120.00,22400, ,       200.00,        91.25
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        84.00,        84.90,        85.00,        84.90,        85.00,                   271840.00,3200, ,       101.90,        48.25
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       292.50,       296.00,       296.00,       288.00,       291.85,                  1750300.00,6000, ,       349.55,        99.75
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,       104.65,       104.60,       104.90,        97.20,        99.20,                  6288640.00,62400, ,       118.00,        55.15
N,SM,BABAFP,BABA FOOD PROCESSING,        65.75,        69.00,        71.50,        66.00,        67.50,                 14737680.00,212800, ,        80.70,        54.10
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       191.00,       195.00,       195.00,       190.00,       190.00,                  1158000.00,6000, ,       233.85,        74.00
N,SM,BASILIC,BASILIC FLY STUDIO LTD,       418.15,       420.00,       426.00,       417.10,       418.20,                 15697380.00,37200, ,       507.75,       252.10
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,       151.60,       151.65,       153.90,       146.00,       146.05,                 14634920.00,97600, ,       183.00,       127.85
N,SM,BETA,BETA DRUGS LIMITED,      1304.00,      1311.00,      1324.95,      1301.00,      1322.30,                  6157765.00,4700, ,      1595.00,       600.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,      1677.60,      1665.00,      1677.60,      1665.00,      1675.00,                   836900.00,500, ,      1935.00,       560.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       104.50,       104.50,       107.95,       103.10,       104.50,                   999720.00,9600, ,       464.50,        98.10
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,        10.80,        10.80,        10.80,        10.30,        10.30,                  2838150.00,273000, ,        12.50,         4.65
N,SM,CADSYS,CADSYS (INDIA) LIMITED,       225.70,       226.00,       226.00,       220.70,       220.70,                  2236650.00,10000, ,       297.40,        35.10
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        39.75,        40.00,        40.25,        39.25,        39.90,                  7006200.00,176000, ,        52.00,        36.80
