MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        26.65,        27.15,        27.55,        26.65,        27.40,                   760400.00,28000, ,        51.95,        25.00
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,       236.40,       225.00,       225.00,       225.00,       225.00,                   112500.00,500, ,       386.00,        81.70
N,SM,ABINFRA,A B INFRABUILD LIMITED,        79.90,        83.00,        83.00,        82.00,        82.50,                  1158600.00,14000, ,        84.90,        27.55
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       287.90,       284.00,       296.55,       280.10,       288.85,                 21399050.00,74000, ,       425.00,       190.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       273.65,       282.00,       282.00,       273.00,       278.30,                  5397600.00,19500, ,       364.00,       224.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        29.05,        30.50,        30.50,        30.00,        30.00,                   304000.00,10000, ,        34.00,        23.65
N,SM,ACSAL,ARVIND AND COMPANY,        77.50,        81.00,        81.35,        81.00,        81.35,                  4872300.00,60000, ,        94.40,        38.05
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        90.35,        88.70,        96.50,        88.70,        90.60,                 21856100.00,236000, ,       127.50,        79.00
N,SM,AGNI,AGNI GREEN POWER LTD,        44.65,        44.80,        45.30,        43.50,        44.05,                  2212125.00,50000, ,        84.70,        22.85
N,SM,AISL,ANI INTEGRATED SERV LTD.,       158.65,       156.10,       164.70,       156.10,       161.65,                  2901900.00,18000, ,       164.70,        55.10
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        66.80,        66.80,        66.80,        65.10,        66.10,                  5556960.00,84800, ,        98.00,        62.80
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       457.70,       455.10,       455.10,       429.75,       431.80,                 32945180.00,75200, ,       512.80,       144.25
N,SM,AMBEY,AMBEY LABORATORIES LTD,        74.15,        70.10,        73.20,        70.00,        71.50,                  4987300.00,70000, ,        97.20,        60.90
N,SM,AMEYA,AMEYA PRECISION ENG LTD,       107.00,       107.00,       107.00,       101.65,       101.90,                  2909400.00,28000, ,       143.85,        43.55
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,        13.95,        13.95,        13.95,        13.95,        13.95,                   111600.00,8000, ,        23.10,        13.15
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       435.40,       435.40,       445.00,       417.15,       435.70,                 98755625.00,229000, ,       494.90,       251.65
