MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        24.90,        24.80,        25.70,        24.80,        25.35,                   658200.00,26000, ,        44.20,        24.35
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,       214.40,       214.40,       224.00,       213.00,       214.70,                 19588725.00,90000, ,       425.00,       183.00
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,       255.30,       255.00,       263.85,       254.40,       259.00,                 11105350.00,43000, ,       364.00,       224.00
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        31.95,        31.00,        31.00,        31.00,        31.00,                    62000.00,2000, ,        37.00,        23.65
N,SM,AERON,AERON COMPOSITE LIMITED,       147.55,       145.10,       151.90,       145.10,       148.40,                 13955800.00,93000, ,       173.60,       118.00
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,        71.90,        71.90,        71.90,        70.00,        70.50,                   709000.00,10000, ,       127.50,        66.05
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        82.95,        83.85,        83.85,        81.00,        81.00,                   496125.00,6000, ,       103.95,        40.00
N,SM,AGNI,AGNI GREEN POWER LTD,        36.90,        36.25,        36.25,        35.30,        35.65,                   537625.00,15000, ,        84.70,        23.80
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,        83.25,        83.80,        83.85,        81.50,        83.50,                  2252720.00,27200, ,        98.00,        62.80
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,       818.95,       818.95,       829.70,       805.00,       813.65,                 54608230.00,66600, ,      1131.70,       235.00
N,SM,AMBEY,AMBEY LABORATORIES LTD,        67.00,        66.55,        68.65,        65.25,        67.55,                  3199500.00,48000, ,        97.20,        56.10
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        68.10,        72.00,        81.00,        70.00,        81.00,                   961600.00,12800, ,       102.95,        60.50
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       343.25,       350.15,       353.00,       333.15,       335.95,                  7819380.00,22800, ,       607.00,       208.00
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       388.00,       391.80,       399.00,       389.00,       391.40,                 24230137.50,61500, ,       494.90,       270.00
N,SM,APRAMEYA,APRAMEYA ENGINEERING LTD,        85.00,        86.10,        86.10,        81.80,        83.55,                  1838600.00,22000, ,        88.80,        55.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        87.00,        87.50,        87.50,        87.20,        87.20,                   698300.00,8000, ,       115.00,        71.05
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       138.30,       143.50,       143.50,       135.00,       137.80,                  2210500.00,16000, ,       329.95,       121.75
