MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        45.20,        44.30,        44.50,        44.05,        44.35,                  1238200.00,28000, ,        60.00,        42.15
N,SM,ABINFRA,A B INFRABUILD LIMITED,        37.05,        38.90,        38.90,        38.90,        38.90,                   311200.00,8000, ,        43.00,        11.85
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        62.00,        62.00,        62.00,        60.35,        60.35,                   548250.00,9000, ,        68.00,        30.00
N,SM,AGNI,AGNI GREEN POWER LTD,        27.35,        28.70,        28.70,        28.70,        28.70,                   143500.00,5000, ,        33.95,        17.90
N,SM,AGUL,A G UNIVERSAL LIMITED,        80.40,        96.45,        96.45,        96.45,        96.45,                  3858000.00,40000, ,        96.45,        32.50
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        30.90,        30.60,        30.60,        30.05,        30.05,                   546900.00,18000, ,        71.65,        28.25
N,SM,AISL,ANI INTEGRATED SERV LTD.,        58.00,        59.90,        59.90,        55.10,        55.10,                   276000.00,4800, ,        72.35,        39.25
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       207.55,       213.00,       218.70,       200.00,       206.25,                 18631200.00,88000, ,       224.80,        83.05
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       128.40,       129.00,       129.50,       128.70,       129.05,                   645300.00,5000, ,       175.50,        70.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        52.95,        52.95,        53.00,        50.00,        51.35,                  1245700.00,24000, ,        69.60,        33.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       283.00,       291.90,       297.85,       290.00,       290.00,                   585900.00,2000, ,       341.90,       131.05
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       299.10,       300.00,       305.00,       292.50,       302.00,                  5383850.00,18000, ,       358.00,       124.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        78.30,        77.10,        77.35,        75.80,        76.90,                  2299800.00,30000, ,        88.50,        70.15
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       134.80,       134.55,       137.20,       130.00,       131.35,                  2662450.00,20000, ,       142.95,        43.75
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       111.00,       109.10,       112.00,       109.10,       112.00,                   176880.00,1600, ,       154.20,        91.25
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        82.60,        82.95,        83.50,        81.00,        83.00,                  2915840.00,35200, ,       101.90,        48.25
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        42.25,        40.15,        40.15,        40.15,        40.15,                   160600.00,4000, ,        42.30,        16.65
