MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        40.20,        40.20,        41.60,        39.35,        41.35,                  2032400.00,50000, ,        60.00,        39.20
N,SM,ABINFRA,A B INFRABUILD LIMITED,        49.80,        52.25,        52.25,        48.50,        48.50,                   403000.00,8000, ,        52.25,        11.85
N,SM,ACSAL,ARVIND AND COMPANY,        56.50,        55.35,        57.95,        55.35,        56.95,                  1693350.00,30000, ,        84.00,        53.55
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        60.00,        60.00,        60.00,        59.00,        59.00,                   357000.00,6000, ,        68.00,        30.00
N,SM,AGNI,AGNI GREEN POWER LTD,        25.00,        24.65,        24.65,        24.65,        24.65,                   246500.00,10000, ,        33.95,        17.90
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        29.95,        28.55,        28.55,        28.45,        28.45,                  1195800.00,42000, ,        71.65,        28.45
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       269.30,       267.00,       267.00,       258.00,       265.00,                 18240000.00,69600, ,       281.80,        83.05
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       133.95,       135.00,       135.00,       127.25,       129.80,                  2492950.00,19000, ,       175.50,        70.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        52.00,        51.35,        51.35,        51.10,        51.10,                   410000.00,8000, ,        69.60,        33.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       272.40,       255.00,       261.00,       255.00,       261.00,                   206400.00,800, ,       341.90,       131.05
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       330.70,       332.95,       332.95,       320.35,       322.15,                 17463175.00,53500, ,       360.00,       124.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,       103.95,       104.00,       105.50,       101.55,       104.40,                 12090800.00,116000, ,       108.95,        70.15
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       171.60,       180.00,       192.00,       175.50,       188.20,                 12677550.00,69000, ,       192.00,        43.75
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       115.00,       115.00,       115.80,       115.00,       115.80,                   276640.00,2400, ,       154.20,        91.25
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        76.20,        76.00,        76.00,        76.00,        76.00,                   121600.00,1600, ,       101.90,        48.25
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       332.95,       349.40,       349.55,       316.30,       316.30,                 14812975.00,44500, ,       349.55,        99.75
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        70.00,        70.00,        70.00,        68.50,        68.90,                  2664560.00,38400, ,        86.30,        55.15
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       187.15,       190.00,       194.00,       188.00,       194.00,                   429000.00,2250, ,       233.85,        74.00
N,SM,BASILIC,BASILIC FLY STUDIO LTD,       304.65,       307.75,       307.85,       298.00,       301.00,                 76539780.00,253200, ,       334.00,       252.10
N,SM,BETA,BETA DRUGS LIMITED,      1157.10,      1158.00,      1158.00,      1120.00,      1120.75,                  3046055.00,2700, ,      1270.00,       600.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,      1475.00,      1475.00,      1475.00,      1420.00,      1432.50,                  3264000.00,2250, ,      1789.00,       560.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       120.00,       120.00,       120.75,       118.55,       118.65,                   333660.00,2800, ,      2131.80,       111.75
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.35,         5.30,         5.30,         5.20,         5.20,                   298950.00,57000, ,        10.00,         4.65
N,SM,CADSYS,CADSYS (INDIA) LIMITED,       228.55,       236.80,       239.95,       231.35,       239.95,                  9020550.00,38000, ,       287.95,        30.10
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        40.00,        40.50,        40.95,        39.15,        39.45,                  6837000.00,172000, ,        51.00,        36.80
N,SM,CELLECOR,CELLECOR GADGETS LIMITED,       229.10,       233.30,       236.00,       224.15,       224.20,                  7420980.00,32400, ,       269.00,        88.15
N,SM,CELLPOINT,CELL POINT (INDIA) LTD,        43.20,        43.35,        43.80,        41.40,        42.80,                  2453400.00,57600, ,        63.80,        41.00
N,SM,CHAVDA,CHAVDA INFRA LIMITED,        98.40,        99.70,       100.50,        98.00,       100.00,                  5754100.00,58000, ,       109.80,        77.00
N,SM,CLOUD,VARANIUM CLOUD LIMITED,       117.95,       123.80,       123.80,       120.10,       123.80,                114205450.00,924000, ,      1602.40,       105.35
N,SM,CLSL,CROP LIFE SCIENCE LIMITED,        40.55,        40.55,        42.50,        40.55,        42.25,                  2173300.00,52000, ,        48.00,        36.55
N,SM,CMNL,CHAMAN METALLICS LIMITED,        60.40,        60.50,        64.40,        60.00,        63.40,                  9973125.00,159000, ,        84.00,        40.10
