MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        43.00,        41.90,        42.00,        41.40,        41.40,                   499600.00,12000, ,        60.00,        39.20
N,SM,ACSAL,ARVIND AND COMPANY,        56.00,        55.15,        55.60,        54.45,        55.50,                  3957000.00,72000, ,        84.00,        53.55
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        58.50,        60.00,        61.00,        60.00,        61.00,                   904500.00,15000, ,        68.00,        30.00
N,SM,AGNI,AGNI GREEN POWER LTD,        26.75,        25.65,        26.45,        25.65,        26.45,                   646750.00,25000, ,        33.95,        17.90
N,SM,AISL,ANI INTEGRATED SERV LTD.,        60.60,        59.10,        59.10,        59.10,        59.10,                    70920.00,1200, ,        72.35,        39.25
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       259.55,       259.95,       260.00,       257.05,       258.00,                  7043640.00,27200, ,       281.80,        83.05
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       127.00,       121.50,       128.00,       121.45,       128.00,                   620450.00,5000, ,       175.50,        70.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        57.15,        58.85,        63.85,        58.80,        62.75,                  7421600.00,120000, ,        69.60,        33.00
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        85.90,        85.90,        85.90,        85.90,        85.90,                   137440.00,1600, ,       121.00,        69.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       269.95,       269.95,       271.50,       269.95,       270.00,                   648600.00,2400, ,       341.90,       131.05
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       362.55,       362.50,       367.40,       352.00,       355.55,                 17137475.00,48000, ,       381.00,       124.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        99.55,       100.00,       101.00,        95.85,        99.50,                 12398900.00,126000, ,       124.65,        70.15
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       239.50,       240.00,       242.00,       220.00,       236.25,                  8420800.00,36000, ,       242.00,        43.75
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       126.95,       125.00,       125.00,       123.00,       123.00,                  1294160.00,10400, ,       154.20,        91.25
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        70.55,        69.40,        70.90,        69.10,        69.60,                  1675040.00,24000, ,       101.90,        48.25
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       319.75,       319.75,       319.75,       303.80,       306.00,                  4777700.00,15500, ,       349.55,        99.75
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        66.45,        68.25,        68.90,        66.50,        67.65,                  4231040.00,62400, ,        86.30,        55.15
N,SM,BABAFP,BABA FOOD PROCESSING,        69.60,        69.00,        69.70,        68.00,        68.25,                  5829360.00,84800, ,        80.70,        65.20
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       191.50,       195.00,       199.90,       195.00,       197.20,                  2962912.50,15000, ,       233.85,        74.00
N,SM,BASILIC,BASILIC FLY STUDIO LTD,       289.80,       288.00,       292.95,       288.00,       291.70,                 52443840.00,180000, ,       334.00,       252.10
N,SM,BETA,BETA DRUGS LIMITED,      1194.90,      1185.05,      1195.00,      1175.00,      1194.30,                  3671070.00,3100, ,      1270.00,       600.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,      1445.00,      1461.00,      1461.00,      1376.00,      1457.05,                 11490681.25,8250, ,      1789.00,       560.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       117.30,       117.80,       118.05,       116.20,       117.50,                   890020.00,7600, ,      2017.00,       111.75
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.95,         6.05,         6.50,         6.05,         6.50,                  6343350.00,978000, ,        10.00,         4.65
N,SM,CADSYS,CADSYS (INDIA) LIMITED,       270.00,       270.00,       270.00,       257.00,       259.80,                  3653650.00,14000, ,       297.40,        32.50
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        44.55,        44.40,        44.40,        43.15,        43.70,                  5942800.00,136000, ,        51.00,        36.80
N,SM,CELLECOR,CELLECOR GADGETS LIMITED,       241.45,       254.80,       263.50,       249.80,       255.95,                 48550320.00,189600, ,       269.00,        88.15
N,SM,CELLPOINT,CELL POINT (INDIA) LTD,        41.95,        41.95,        42.95,        41.65,        42.50,                  1168560.00,27600, ,        63.80,        41.00
N,SM,CHAVDA,CHAVDA INFRA LIMITED,        86.40,        88.20,        88.45,        86.00,        86.30,                  8712900.00,100000, ,       109.80,        77.00
