MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,        43.65,        44.70,        51.95,        44.70,        50.65,                 12652500.00,256000, ,        60.00,        42.15
N,SM,ABINFRA,A B INFRABUILD LIMITED,        47.10,        49.45,        49.45,        47.60,        49.45,                  9949800.00,204000, ,        49.45,        11.85
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        61.00,        58.10,        58.10,        58.00,        58.00,                   522450.00,9000, ,        68.00,        30.00
N,SM,AGUL,A G UNIVERSAL LIMITED,       104.65,       101.00,       108.00,       101.00,       107.60,                  1258100.00,12000, ,       112.80,        32.50
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        30.65,        30.95,        31.15,        30.95,        31.10,                   745800.00,24000, ,        71.65,        28.25
N,SM,AISL,ANI INTEGRATED SERV LTD.,        65.75,        67.00,        67.00,        67.00,        67.00,                    80400.00,1200, ,        72.35,        39.25
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       237.65,       248.10,       253.45,       240.65,       250.20,                 34936200.00,140000, ,       264.40,        83.05
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,       134.00,       134.00,       134.50,       134.00,       134.50,                   670700.00,5000, ,       175.50,        70.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        55.05,        56.00,        56.00,        51.50,        53.10,                   541300.00,10000, ,        69.60,        33.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       278.65,       265.00,       278.00,       265.00,       273.00,                   652860.00,2400, ,       341.90,       131.05
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       295.45,       299.90,       306.00,       292.55,       299.15,                 19014000.00,63500, ,       358.00,       124.00
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,        76.50,        76.00,        77.00,        75.00,        75.45,                  4259800.00,56000, ,        88.50,        70.15
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,       129.10,       131.00,       131.00,       129.10,       131.00,                  1041200.00,8000, ,       142.95,        43.75
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,       110.00,       107.25,       107.25,       107.25,       107.25,                   343200.00,3200, ,       154.20,        91.25
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        84.25,        82.00,        82.85,        80.00,        82.40,                  1038240.00,12800, ,       101.90,        48.25
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       231.55,       225.00,       226.00,       225.00,       225.65,                  1240975.00,5500, ,       273.35,        99.75
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        63.85,        62.50,        63.10,        59.25,        60.55,                  7305680.00,120000, ,        86.30,        55.15
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       200.00,       200.00,       200.00,       193.05,       195.85,                  1770525.00,9000, ,       233.85,        74.00
N,SM,BASILIC,BASILIC FLY STUDIO LTD,       283.85,       284.00,       284.00,       280.05,       280.70,                 35073240.00,124800, ,       326.95,       252.10
N,SM,BETA,BETA DRUGS LIMITED,      1033.50,      1060.00,      1060.00,      1007.25,      1008.40,                  2339215.00,2300, ,      1111.00,       600.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,      1649.90,      1657.95,      1659.00,      1657.95,      1659.00,                  1036737.50,625, ,      1789.00,       560.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       131.25,       126.35,       134.00,       124.00,       126.50,                  3502300.00,27200, ,      2303.95,       111.75
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.05,         5.10,         5.10,         5.05,         5.05,                   411150.00,81000, ,        10.00,         4.65
N,SM,CADSYS,CADSYS (INDIA) LIMITED,       260.00,       260.00,       260.00,       234.00,       234.00,                  4526050.00,19000, ,       287.95,        30.10
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        42.60,        42.50,        43.10,        41.00,        41.45,                 13278800.00,316000, ,        51.00,        38.00
N,SM,CELLECOR,CELLECOR GADGETS LIMITED,       214.35,       219.95,       221.70,       208.00,       213.95,                 24546300.00,115200, ,       269.00,        88.15
N,SM,CELLPOINT,CELL POINT (INDIA) LTD,        48.90,        48.00,        48.90,        47.75,        48.70,                   981720.00,20400, ,        63.80,        41.00
N,SM,CHAVDA,CHAVDA INFRA LIMITED,        96.40,        97.30,       100.25,        97.30,        98.70,                 50996400.00,514000, ,       100.25,        77.00
N,SM,CLOUD,VARANIUM CLOUD LIMITED,       137.75,       137.15,       138.80,       130.90,       130.90,                132897150.00,1006000, ,      1602.40,       129.15
N,SM,CLSL,CROP LIFE SCIENCE LIMITED,        38.95,        39.65,        40.00,        39.45,        39.65,                   873700.00,22000, ,        48.00,        36.55
N,SM,CMNL,CHAMAN METALLICS LIMITED,        65.95,        66.00,        66.20,        65.00,        65.15,                  2359500.00,36000, ,        84.00,        40.10
N,SM,CMRSL,CYBER MEDIA RES & SER LTD,       108.00,       110.00,       110.00,       110.00,       110.00,                   176000.00,1600, ,       286.00,       102.90
N,SM,COMMITTED,COMMITTED CARGO CARE LTD,        71.90,        72.00,        72.00,        69.00,        70.45,                  3475120.00,49600, ,        87.00,        67.10
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,       491.00,       504.95,       508.95,       504.95,       508.95,                   253475.00,500, ,       639.90,       180.10
N,SM,CPS,C P S SHAPERS LIMITED,       455.45,       450.00,       450.00,       435.00,       448.80,                  1322760.00,3000, ,       495.00,       400.00
N,SM,CRAYONS,CRAYONS ADVERTISING LTD,       143.55,       140.30,       144.45,       138.60,       138.95,                  2109300.00,15000, ,       180.35,       121.50
N,SM,DENEERS,DE NEERS TOOLS LIMITED,       235.00,       238.00,       241.90,       232.30,       233.20,                  3111240.00,13200, ,       279.00,       170.00
N,SM,DENTALKART,VASA DENTICITY LIMITED,       501.05,       514.00,       514.00,       491.00,       497.80,                 17603775.00,35250, ,       574.00,       237.00
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        42.20,        42.20,        42.20,        40.10,        40.10,                   246900.00,6000, ,        48.45,        16.15
N,SM,DIGIKORE,DIGIKORE STUDIOS LIMITED,       275.95,       275.30,       275.30,       268.05,       272.80,                  3485280.00,12800, ,       333.95,       255.90
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        88.10,        88.10,        88.10,        88.10,        88.10,                   396450.00,4500, ,       104.70,        45.05
N,SM,DOLLEX,DOLLEX AGROTECH LIMITED,        42.45,        46.35,        46.35,        43.00,        43.95,                  2642000.00,60000, ,        50.40,        22.05
N,SM,DRONE,DRONE DESTINATION LIMITED,       151.15,       152.50,       160.00,       152.50,       157.40,                 51606050.00,328000, ,       160.00,       112.20
N,SM,DUCOL,DUCOL ORGS AND COLOURS LT,       135.55,       130.05,       134.95,       126.60,       129.00,                  6006840.00,46400, ,       209.00,        99.00
N,SM,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,        46.30,        49.90,        50.90,        48.30,        50.70,                  6247000.00,125000, ,       302.00,        39.65
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,       120.50,       123.00,       123.00,       115.50,       119.25,                  2844050.00,24000, ,       164.75,        15.00
N,SM,EFACTOR,E FACTOR EXPERIENCES LTD,       149.10,       141.00,       152.90,       135.00,       145.45,                 31684320.00,219200, ,       186.50,       115.00
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       658.70,       675.00,       691.60,       631.05,       644.90,                 13812960.00,20700, ,       691.60,       247.05
N,SM,ESFL,ESSEN SPECIALITY FILMS L,       174.55,       175.00,       179.00,       173.00,       175.20,                  6707940.00,38400, ,       188.40,       124.05
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       166.95,       167.00,       167.00,       165.00,       165.35,                   997000.00,6000, ,       177.50,       104.00
N,SM,FELIX,FELIX INDUSTRIES LTD.,       119.75,       120.00,       120.00,       115.00,       116.95,                  1050950.00,9000, ,       146.50,        39.00
N,SM,FIDEL,FIDEL SOFTECH LIMITED,       116.85,       117.00,       117.00,       114.80,       115.80,                   696050.00,6000, ,       137.70,        59.10
N,SM,FOCE,FOCE INDIA LIMITED,       779.00,       789.00,       789.00,       789.00,       789.00,                   157800.00,200, ,       925.00,       383.00
N,SM,FROG,FROG CELLSAT LIMITED,       235.45,       236.55,       238.50,       226.10,       226.10,                  5989900.00,26000, ,       311.55,       137.25
N,SM,GICL,GLOBE INTL CARRIERS LTD,        40.55,        38.55,        38.55,        38.55,        38.55,                  1966050.00,51000, ,        70.90,        35.95
N,SM,GLOBALPET,GLOBAL PET INDUSTRIES LTD,        84.70,        83.00,        85.75,        83.00,        85.35,                  2671500.00,31500, ,        97.00,        60.00
