MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        32.00,        32.00,        33.50,        30.45,        31.50,                   898900.00,28000, ,        34.35,        20.30
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        34.95,        34.00,        34.00,        33.00,        33.50,                   602850.00,18000, ,        41.00,        30.00
N,SM,AHIMSA,AHIMSA INDUSTRIES LTD.,         8.60,         9.45,         9.45,         9.45,         9.45,                   113400.00,12000, ,        15.55,         7.95
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        50.40,        52.20,        52.20,        52.20,        52.20,                   156600.00,3000, ,        59.90,        22.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       112.00,       110.15,       110.70,       109.00,       109.40,                  3155120.00,28800, ,       133.25,        83.05
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        39.00,        39.00,        39.75,        39.00,        39.00,                   471000.00,12000, ,        64.40,        33.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       227.50,       233.00,       273.00,       233.00,       267.80,                 48039780.00,183600, ,       273.00,       131.05
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       309.60,       309.60,       316.00,       309.60,       310.00,                  5629700.00,18000, ,       327.95,       124.00
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,        89.50,        86.50,        89.40,        86.50,        87.70,                  2371500.00,27000, ,        97.00,        43.75
N,SM,ARIHANTACA,ARIHANT ACADEMY LIMITED,        96.25,        98.70,        98.70,        95.15,        95.15,                   930320.00,9600, ,       152.50,        95.00
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        60.20,        60.00,        60.00,        59.00,        59.05,                   475680.00,8000, ,        83.00,        48.25
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       200.95,       197.00,       197.40,       191.00,       192.80,                  3882050.00,20000, ,       218.55,        68.65
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,        63.10,        63.30,        64.65,        62.30,        62.80,                  2745200.00,43200, ,        86.30,        62.05
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       117.35,       116.00,       119.50,       113.20,       118.60,                  2452725.00,21000, ,       140.00,        74.00
N,SM,BETA,BETA DRUGS LIMITED,       761.00,       760.05,       790.00,       760.05,       787.50,                  2810170.00,3600, ,       879.90,       600.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,      1295.00,      1280.00,      1299.95,      1250.00,      1255.00,                  4441412.50,3500, ,      1330.00,       560.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       189.70,       190.10,       197.00,       187.00,       188.75,                  2004380.00,10400, ,      2325.00,       186.05
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.00,         5.00,         5.10,         5.00,         5.05,                   257100.00,51000, ,        10.00,         4.00
N,SM,CLOUD,VARANIUM CLOUD LIMITED,       156.90,       161.80,       164.70,       161.00,       164.70,                111274800.00,678000, ,      1602.40,       129.15
N,SM,CMNL,CHAMAN METALLICS LIMITED,        64.35,        63.90,        72.40,        63.90,        70.05,                 19511400.00,282000, ,        75.50,        40.10
