MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AGNI,AGNI GREEN POWER LTD,        21.85,        21.85,        22.90,        21.85,        22.90,                   447500.00,20000, ,        42.15,        17.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,       120.85,       120.25,       122.00,       117.00,       120.45,                 14646720.00,123200, ,       133.25,       117.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        47.00,        46.20,        46.20,        45.45,        46.00,                   550600.00,12000, ,        64.40,        39.10
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,        96.00,        94.00,        97.00,        94.00,        97.00,                   305600.00,3200, ,       127.05,        78.50
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       140.00,       139.95,       144.00,       139.00,       143.15,                 11581700.00,82000, ,       172.95,       124.00
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,        70.00,        69.25,        72.20,        69.00,        69.60,                  5678550.00,81000, ,        79.80,        58.20
N,SM,ASCOM,ASCOM LEASIN & INVEST LTD,       200.00,       201.00,       201.00,       201.00,       201.00,                   402000.00,2000, ,       210.00,        33.40
N,SM,ATALREAL,ATAL REALTECH LIMITED,        81.85,        82.00,        88.70,        82.00,        87.60,                 30847440.00,364800, ,       181.00,        50.00
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,       135.00,       130.00,       137.00,       130.00,       137.00,                  1077900.00,8000, ,       160.85,        65.00
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       121.00,       127.90,       127.90,       120.00,       121.00,                  5511750.00,45000, ,       140.00,        97.00
N,SM,BETA,BETA DRUGS LIMITED,       675.10,       679.95,       699.00,       679.95,       685.00,                   820790.00,1200, ,      1024.40,       486.35
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       621.50,       621.50,       658.45,       621.50,       658.45,                   635362.50,1000, ,      1187.20,       592.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       477.45,       501.30,       501.30,       501.30,       501.30,                   401040.00,800, ,      2325.00,       135.00
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         6.00,         6.10,         6.25,         5.90,         6.05,                  2269950.00,375000, ,         9.90,         3.90
N,SM,BTML,BODHI TREE MULTIMEDIA LTD,       144.00,       140.00,       151.20,       138.25,       151.20,                 34311300.00,234000, ,       324.45,        53.15
N,SM,CLOUD,VARANIUM CLOUD LIMITED,      1318.40,      1384.30,      1384.30,      1384.30,      1384.30,                  2768600.00,2000, ,      1384.30,       146.50
N,SM,CMRSL,CYBER MEDIA RES & SER LTD,       211.00,       220.00,       220.00,       220.00,       220.00,                   176000.00,800, ,       343.85,       211.00
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,        22.15,        23.25,        23.25,        21.20,        21.20,                  1151551.50,49995, ,        23.25,         6.80
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,       411.00,       402.40,       438.90,       401.50,       435.30,                  6045562.50,14250, ,       438.90,        41.50
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        65.00,        65.00,        65.00,        63.10,        63.10,                  1346700.00,21000, ,        73.50,        33.25
N,SM,DOLLEX,DOLLEX AGROTECH LIMITED,        37.90,        37.10,        41.50,        37.10,        38.90,                 11078000.00,280000, ,        41.50,        37.10
N,SM,DRSDILIP,DRS DILIP ROADLINES LTD.,        74.20,        74.50,        74.50,        74.50,        74.50,                   476800.00,6400, ,        78.00,        74.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        19.35,        19.70,        20.10,        19.70,        20.05,                   516500.00,26000, ,        57.70,        13.00
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       112.00,       112.00,       112.00,       112.00,       112.00,                   224000.00,2000, ,       147.65,        88.00
N,SM,FELIX,FELIX INDUSTRIES LTD.,        83.90,        88.05,        88.05,        84.50,        88.05,                  2449000.00,28000, ,        88.05,        12.35
