MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,ABINFRA,A B INFRABUILD LIMITED,        35.55,        37.30,        37.30,        37.30,        37.30,                   149200.00,4000, ,        37.30,         9.95
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,        34.00,        35.00,        35.00,        35.00,        35.00,                   105000.00,3000, ,        41.00,        30.00
N,SM,AGNI,AGNI GREEN POWER LTD,        18.75,        18.30,        18.30,        18.30,        18.30,                   183000.00,10000, ,        42.15,        17.00
N,SM,ALLETEC,ALL E TECHNOLOGIES LTD,        95.50,        95.50,        95.50,        95.50,        95.50,                   152800.00,1600, ,       133.25,        83.05
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,        89.30,        93.75,        93.75,        93.75,        93.75,                   187500.00,2000, ,       114.65,        70.00
N,SM,AMEYA,AMEYA PRECISION ENG LTD,        37.80,        37.15,        38.00,        37.00,        38.00,                   448600.00,12000, ,        64.40,        33.00
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,       170.00,       170.00,       170.00,       167.55,       167.55,                  1215180.00,7200, ,       218.90,       131.05
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,       224.05,       227.80,       233.00,       224.50,       225.70,                 24169100.00,105000, ,       233.00,       124.00
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,        62.45,        60.55,        60.55,        58.40,        59.15,                   716700.00,12000, ,        79.80,        43.75
N,SM,ARISTO,ARISTO BIO T AND LIFESC L,        55.55,        55.55,        66.65,        55.25,        64.00,                 12003840.00,184000, ,        83.00,        48.25
N,SM,ASCOM,ASCOM LEASIN & INVEST LTD,       350.00,       353.00,       354.00,       353.00,       354.00,                  1060500.00,3000, ,       440.00,        44.60
N,SM,ATALREAL,ATAL REALTECH LIMITED,        84.50,        81.00,        88.75,        79.50,        85.50,                 15341280.00,182400, ,       181.00,        50.00
N,SM,AVSL,AVSL INDUSTRIES LIMITED,       145.00,       137.75,       137.75,       137.75,       137.75,                   413250.00,3000, ,       154.05,        40.85
N,SM,BAHETI,BAHETI RECYCLING IND LTD,       117.95,       117.95,       118.95,       117.95,       118.00,                  1775550.00,15000, ,       140.00,        74.00
N,SM,BETA,BETA DRUGS LIMITED,       770.00,       742.20,       809.70,       717.00,       788.00,                  9225100.00,12000, ,      1024.40,       580.00
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       800.00,       780.10,       840.00,       780.00,       809.35,                  7860900.00,9750, ,      1007.00,       560.00
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       409.15,       409.15,       409.15,       409.15,       409.15,                   163660.00,400, ,      2325.00,       334.00
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         6.05,         6.05,         6.05,         5.85,         5.85,                   320100.00,54000, ,        10.00,         3.90
N,SM,CLOUD,VARANIUM CLOUD LIMITED,       663.95,       665.00,       675.00,       642.50,       652.45,                 33770450.00,51000, ,      1602.40,       146.50
N,SM,CMNL,CHAMAN METALLICS LIMITED,        50.85,        49.10,        51.55,        49.05,        49.25,                  1804950.00,36000, ,        64.00,        40.10
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,        14.60,        15.30,        15.30,        14.60,        15.30,                   201646.50,13332, ,        30.15,         6.80
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,       507.00,       495.00,       505.00,       495.00,       498.65,                  1994137.50,4000, ,       548.00,        54.60
N,SM,DOLLEX,DOLLEX AGROTECH LIMITED,        32.10,        33.10,        33.10,        32.50,        32.50,                   262400.00,8000, ,        41.50,        22.05
N,SM,DUCOL,DUCOL ORGS AND COLOURS LT,       130.10,       131.00,       132.50,       130.00,       130.00,                  1892800.00,14400, ,       132.50,        99.00
N,SM,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,       186.30,       190.00,       195.00,       190.00,       195.00,                   484375.00,2500, ,       489.00,        91.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        19.10,        19.95,        20.00,        19.95,        20.00,                   519800.00,26000, ,        21.40,        13.00
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       295.50,       295.50,       295.50,       295.50,       295.50,                   177300.00,600, ,       345.15,       172.00
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       108.30,       108.20,       111.00,       108.20,       111.00,                  1319900.00,12000, ,       144.30,        91.25
N,SM,FIDEL,FIDEL SOFTECH LIMITED,        61.50,        63.90,        64.00,        62.10,        63.70,                  1525650.00,24000, ,        95.00,        51.70
N,SM,FROG,FROG CELLSAT LIMITED,       184.65,       185.00,       193.00,       184.65,       191.85,                  5216180.00,27600, ,       297.00,       137.25
N,SM,GICL,GLOBE INTL CARRIERS LTD,        39.90,        40.00,        40.00,        40.00,        40.00,                   720000.00,18000, ,       104.00,        24.50
N,SM,GRETEX,GRETEX INDUSTRIES LTD.,        41.05,        43.10,        43.10,        43.10,        43.10,                   258600.00,6000, ,        43.10,        10.80
N,SM,HOMESFY,HOMESFY REALTY LIMITED,       508.25,       485.00,       485.00,       482.85,       482.85,                   870990.00,1800, ,       636.50,       350.55
N,SM,INNOVANA,INNOVANA THINKLABS LTD.,       308.80,       318.00,       319.00,       310.00,       312.00,                   503600.00,1600, ,       740.00,       250.00
N,SM,ISHAN,ISHAN INTERNATIONAL LTD,        26.05,        24.75,        24.80,        24.75,        24.75,                   396160.00,16000, ,        69.50,        17.20
N,SM,JAKHARIA,JAKHARIA FABRIC LIMITED,        60.00,        57.00,        57.00,        57.00,        57.00,                  1094400.00,19200, ,       150.00,        57.00
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,         7.45,         7.70,         7.75,         7.70,         7.70,                    46350.00,6000, ,        15.90,         6.95
N,SM,JFLLIFE,JFL LIFE SCIENCES LIMITED,        43.65,        44.00,        44.40,        44.00,        44.40,                   176800.00,4000, ,        52.50,        30.10
N,SM,JSLL,JEENA SIKHO LIFECARE LTD,       305.00,       303.00,       303.00,       303.00,       303.00,                   606000.00,2000, ,       330.90,       127.00
N,SM,KHFM,KHFM HOS FAC MANA SER LTD,        42.20,        40.10,        40.10,        40.10,        40.10,                   745860.00,18600, ,        57.20,        27.35
N,SM,KNAGRI,KN AGRI RESOURCES LIMITED,       120.00,       122.00,       122.00,       120.00,       121.35,                  1933520.00,16000, ,       261.00,        98.60
N,SM,KORE,JAY JALARAM TECHNO LTD,       195.00,       185.10,       195.00,       185.10,       195.00,                   946150.00,5000, ,       273.00,        50.00
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       447.70,       456.90,       472.40,       440.05,       469.30,                  9808320.00,21200, ,       857.90,       242.00
N,SM,KRISHIVAL,EMPYREAN CASHEWS LIMITED,       293.00,       278.35,       278.35,       278.35,       278.35,                   556700.00,2000, ,       321.65,        68.00
N,SM,KRISHNADEF,KRISHNA DEF AND ALD IND L,       160.00,       160.00,       160.00,       156.00,       156.75,                  1107050.00,7000, ,       187.00,        53.05
N,SM,LATTEYS,LATTEYS INDUSTRIES LTD,        24.00,        23.80,        23.95,        23.80,        23.95,                  2679375.00,112500, ,       166.00,        23.65
N,SM,LLOYDS,LLOYDS LUXURIES LIMITED,        44.50,        44.45,        44.45,        44.45,        44.45,                   133350.00,3000, ,        59.90,        40.00
N,SM,LRRPL,LEAD REC AND RUB PROD LTD,        38.35,        39.90,        39.90,        37.60,        37.60,                  1159200.00,30000, ,        44.00,        28.90
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       248.80,       244.00,       244.00,       244.00,       244.00,                   585600.00,2400, ,       252.20,       128.95
N,SM,MCON,MCON RASAYAN INDIA LTD,        77.75,        77.80,        78.50,        73.30,        75.00,                  4401900.00,57000, ,        96.25,        62.50
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        49.75,        49.75,        49.75,        49.05,        49.05,                   296400.00,6000, ,        59.70,        28.00
N,SM,MILTON,MILTON INDUSTRIES LIMITED,        25.50,        26.75,        26.75,        26.75,        26.75,                   117700.00,4400, ,        30.50,        14.85
N,SM,MOXSH,MOXSH OVERSEAS EDUCON LTD,       106.10,       106.00,       109.00,       106.00,       109.00,                   344720.00,3200, ,       132.85,        68.05
N,SM,MPTODAY,M P TODAY MEDIA LIMITED,        48.60,        46.20,        46.20,        46.20,        46.20,                    92400.00,2000, ,        60.50,        29.45
N,SM,MWL,MANGALAM WORLDWIDE LTD,       112.85,       135.00,       135.00,       120.50,       130.60,                  8778240.00,68400, ,       135.00,        89.00
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        39.25,        38.25,        39.50,        38.25,        38.85,                   155500.00,4000, ,        76.55,        30.55
N,SM,NIRMAN,NIRMAN AGRI GENTICS LTD,        52.15,        48.80,        57.35,        48.80,        57.35,                 24867720.00,453600, ,        62.75,        48.80
N,SM,NPST,NETWORK PEOPLE SRV TECH L,       600.00,       575.00,       580.00,       575.00,       576.00,                   924400.00,1600, ,       617.00,        65.35
N,SM,PARTYCRUS,PARTY CRUISERS LIMITED,        52.50,        55.10,        55.10,        55.10,        55.10,                   220400.00,4000, ,       353.90,        52.50
N,SM,PERFECT,PERFECT INFRAENGINEER LTD,        26.45,        26.05,        26.60,        25.85,        26.25,                  1100100.00,42000, ,        35.15,         8.65
N,SM,PHANTOMFX,PHANTOM DIGITAL EFF LTD,       234.40,       233.00,       234.00,       231.05,       231.20,                  5869860.00,25200, ,       296.80,       151.00
N,SM,PRECISION,PRECISION METALIKS LTD,        29.65,        29.50,        33.50,        29.50,        33.00,                  1087500.00,34000, ,        46.75,        23.65
N,SM,PRITIKA,PRITIKA ENG COMPO LTD,        40.20,        41.00,        44.20,        40.50,        43.40,                 23863000.00,548000, ,        47.00,        25.15
N,SM,PROPEQUITY,P. E. ANALYTICS LIMITED,       150.75,       154.90,       154.90,       150.00,       154.00,                  5107800.00,33600, ,       204.10,       130.00
N,SM,QFIL,QUALITY FOILS (INDIA) LTD,        96.05,        98.00,        99.50,        98.00,        99.50,                   789000.00,8000, ,       105.75,        95.60
N,SM,QMSMEDI,QMS MEDICAL ALLIED S LTD,       157.00,       160.50,       160.50,       157.30,       157.30,                   476800.00,3000, ,       235.80,       121.00
N,SM,QUADPRO,QUADPRO ITES LIMITED,         5.40,         5.20,         5.40,         5.00,         5.00,                   308400.00,60000, ,        14.50,         4.50
N,SM,RBMINFRA,RBM INFRACON LIMITED,        69.50,        69.00,        69.00,        69.00,        69.00,                   207000.00,3000, ,       111.75,        52.30
N,SM,REXPIPES,REX PIPES AND CABLES LTD,        41.40,        40.00,        41.00,        39.35,        41.00,                   642800.00,16000, ,        46.40,        27.40
N,SM,RICHA,RICHA INFO SYSTEMS LTD,       113.65,       115.00,       115.00,       110.00,       110.00,                   225000.00,2000, ,       126.75,        56.00
N,SM,RMDRIP,R M DRIP & SPRINK SYS LTD,        54.00,        54.00,        54.00,        51.30,        51.30,                  1172400.00,22000, ,        54.85,        12.75
N,SM,SABAR,SABAR FLEX INDIA LIMITED,        12.55,        14.20,        14.20,        14.20,        14.20,                   142000.00,10000, ,        19.50,        12.00
N,SM,SECL,SALASAR EXTERIOR CONT LTD,       239.85,       227.85,       227.85,       227.85,       227.85,                   284812.50,1250, ,       458.70,        75.05
N,SM,SHERA,SHERA ENERGY LIMITED,        78.50,        80.00,        86.50,        79.55,        85.50,                 42167800.00,508000, ,        86.50,        57.00
N,SM,SHIGAN,SHIGAN QUANTUM TECH LTD,        75.05,        76.00,        76.00,        76.00,        76.00,                   456000.00,6000, ,       130.60,        68.25
N,SM,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,        51.65,        54.00,        54.00,        50.50,        52.25,                  6048000.00,117000, ,        58.00,        12.70
N,SM,SIGMA,SIGMA SOLVE LIMITED,       194.80,       197.00,       204.50,       195.00,       204.50,                  3195750.00,15750, ,       721.50,       171.80
N,SM,SKP,SKP BEARING INDUSTRI. LTD,       190.00,       185.00,       197.70,       185.00,       193.25,                  2890550.00,15000, ,       271.95,        77.20
N,SM,SOLEX,SOLEX ENERGY LIMITED,       404.00,       400.00,       410.00,       390.50,       404.00,                  1774240.00,4400, ,       486.20,       113.00
N,SM,SPECTRUM,SPECTRUM ELECTRIC IND LTD,       434.00,       425.00,       440.00,       412.30,       440.00,                  1277300.00,3000, ,       440.00,        58.00
N,SM,SRIVASAVI,SRIVASAVI ADHESIVE TAPE L,        77.65,        76.00,        78.10,        73.80,        73.85,                 10185150.00,135000, ,        78.25,        35.50
N,SM,SURANI,SURANI STEEL TUBES LTD.,        83.05,        87.20,        87.20,        87.20,        87.20,                   697600.00,8000, ,        87.20,        19.00
N,SM,SVLL,SHREE VASU LOGISTICS LTD,       126.00,       127.00,       127.00,       127.00,       127.00,                   190500.00,1500, ,       168.00,       113.00
N,SM,SWARAJ,SWARAJ SUITING LIMITED,        60.00,        62.50,        62.50,        62.50,        62.50,                   125000.00,2000, ,        86.00,        40.25
N,SM,SWASTIK,SWASTIK PIPE LIMITED,        78.55,        77.55,        77.55,        77.55,        77.55,                    93060.00,1200, ,       106.30,        71.10
N,SM,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,       168.80,       164.00,       179.90,       164.00,       170.80,                 32705440.00,187200, ,       201.35,       114.05
N,SM,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,       156.75,       164.55,       164.55,       148.95,       154.15,                  6460725.00,40500, ,       164.55,        44.00
N,SM,TARACHAND,TARA CHAND INFRA SOLN LTD,        91.00,        90.00,        91.50,        89.50,        91.15,                  1815700.00,20000, ,        99.50,        36.85
N,SM,THEJO,THEJO ENGINEERING LIMITED,      1478.00,      1450.00,      1479.95,      1450.00,      1479.95,                  1105470.00,750, ,      1500.00,       802.00
N,SM,TIMESCAN,TIMESCAN LOGISTICS IND L,       113.00,       118.65,       118.65,       118.65,       118.65,                   711900.00,6000, ,       161.90,        65.00
N,SM,UCL,USHANTI COLOUR CHEM LTD,        69.95,        70.00,        70.00,        70.00,        70.00,                   140000.00,2000, ,        85.90,        47.00
N,SM,UMA,UMA CONVERTER LIMITED,        34.05,        34.50,        34.50,        33.80,        33.80,                   544600.00,16000, ,        50.40,        28.50
N,SM,USASEEDS,UPSURGE SEEDS OF AGRI LTD,       519.50,       521.00,       521.00,       521.00,       521.00,                   625200.00,1200, ,       911.80,       151.00
N,SM,VEEKAYEM,VEEKAYEM FASH & APP LTD,        50.65,        51.00,        51.00,        48.85,        49.50,                  1794600.00,36000, ,        54.00,        30.25
N,SM,VELS,VELS FILM INTERNATIONAL L,       100.50,       100.05,       100.05,       100.05,       100.05,                   120060.00,1200, ,       113.80,        99.55
N,SM,VITAL,VITAL CHEMTECH LIMITED,        95.10,        96.95,        96.95,        94.00,        94.00,                  7220700.00,75600, ,       172.00,        76.00
N,SM,VIVIANA,VIVIANA POWER TECH LTD,        98.65,        97.10,       103.95,        97.00,       102.80,                  2218400.00,22000, ,       122.50,        67.00
N,SM,VIVO,VIVO COLLAB SOLUTIONS LTD,        93.60,        96.60,        98.25,        96.60,        98.25,                   468880.00,4800, ,       224.50,        87.00
N,SM,VMARCIND,V MARC INDIA LIMITED,        44.25,        44.95,        44.95,        44.95,        44.95,                   539400.00,12000, ,        62.50,        29.00
N,SM,VSCL,VADIVARHE SPCLTY CHEM LTD,        30.00,        30.00,        31.50,        28.90,        31.50,                   455700.00,15000, ,        48.00,        16.75
N,SM,WALPAR,WALPAR NUTRITIONS LIMITED,        64.00,        67.20,        67.20,        67.00,        67.00,                   671600.00,10000, ,        82.65,        26.50
N,ST,CMMIPL,CMM INFRAPROJECTS LIMITED,         4.10,         4.15,         4.15,         4.15,         4.15,                    12450.00,3000, ,         6.10,         3.70
N,ST,INFINIUM,INFINIUM PHARMACHEM LTD,       155.15,       162.90,       162.90,       160.80,       162.90,                  8124950.00,50000, ,       162.90,       141.50
N,ST,INNOVATIVE,INNOVATIVE TYRES & TUBES,         2.55,         2.65,         2.65,         2.45,         2.55,                    30900.00,12000, ,         2.90,         2.10
N,ST,MOS,MOS UTILITY LIMITED,        94.50,        95.00,        99.20,        89.80,        98.85,                106812400.00,1129600, ,        99.20,        89.80
N,ST,SOTAC,SOTAC PHARMACEUTICALS LTD,       113.80,       113.80,       116.80,       113.80,       116.50,                 22819500.00,196800, ,       126.75,       113.50
N,ST,SSINFRA,S S INFRA DEVP CONSL LTD,         7.30,         6.95,         6.95,         6.95,         6.95,                    20850.00,3000, ,         8.10,         5.70
