MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        92.40,        97.95,       100.00,        92.00,        94.35,                  5693400.00,58500, ,       146.00,        47.15
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,        40.00,        41.00,        41.00,        39.50,        39.50,                   322000.00,8000, ,        61.35,        34.15
N,SM,AGNI,AGNI GREEN POWER LTD,        36.60,        36.90,        36.90,        34.80,        34.80,                  4923500.00,140000, ,        42.15,        17.00
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        32.95,        34.55,        34.55,        34.55,        34.55,                   103650.00,3000, ,        36.90,        19.15
N,SM,AISL,ANI INTEGRATED SERV LTD.,        47.40,        49.75,        49.75,        49.70,        49.70,                   119340.00,2400, ,        72.45,        31.55
N,SM,AMJUMBO,A AND M JUMBO BAGS LTD,        12.70,        13.30,        13.30,        13.30,        13.30,                   106400.00,8000, ,        13.30,         5.05
N,SM,ASLIND,ASL INDUSTRIES LIMITED,        25.60,        26.00,        26.00,        26.00,        26.00,                   104000.00,4000, ,        48.75,        17.50
N,SM,ATALREAL,ATAL REALTECH LIMITED,        66.00,        67.90,        67.90,        64.00,        64.00,                  2830800.00,43200, ,       188.40,        62.05
N,SM,AVG,AVG LOGISTICS LIMITED,        83.85,        88.00,        88.00,        80.00,        87.85,                   500340.00,6000, ,        88.00,        51.10
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       328.45,       338.00,       345.00,       310.00,       326.75,                  8550550.00,26000, ,       345.00,        94.95
N,SM,BETA,BETA DRUGS LIMITED,       778.95,       794.00,       795.30,       775.10,       795.30,                  2514750.00,3200, ,      1024.40,       351.20
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       900.05,       891.15,       891.15,       881.15,       881.15,                   888100.00,1000, ,      1187.20,       228.15
N,SM,BMETRICS,BOMBAY METRICS S C LTD,      1238.00,      1299.00,      1299.00,      1299.00,      1299.00,                  1558800.00,1200, ,      1299.00,       117.90
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         5.60,         5.70,         5.75,         5.50,         5.65,                   253050.00,45000, ,        10.55,         3.90
N,SM,BTML,BODHI TREE MULTIMEDIA LTD,       280.20,       280.20,       285.00,       280.20,       280.50,                  2371800.00,8400, ,       285.00,        74.00
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        12.45,        12.60,        13.05,        12.60,        13.05,                  2685900.00,207000, ,        18.80,         8.20
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,        10.60,        11.05,        11.10,        11.05,        11.10,                   221811.15,19998, ,        13.75,         6.10
N,SM,COOLCAPS,COOL CAPS INDUSTRIES LTD,       190.25,       191.00,       191.00,       185.15,       185.15,                   850425.00,4500, ,       201.30,        41.50
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        18.40,        17.50,        19.20,        17.50,        18.35,                   759900.00,42000, ,        20.85,         8.05
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        51.10,        52.80,        53.70,        52.80,        53.00,                   478500.00,9000, ,        72.60,        33.25
N,SM,DRSDILIP,DRS DILIP ROADLINES LTD.,        74.20,        74.20,        74.20,        74.20,        74.20,                  2374400.00,32000, ,        78.00,        72.00
N,SM,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,       226.05,       229.00,       230.00,       229.00,       230.00,                   573750.00,2500, ,       489.00,        91.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        17.65,        17.45,        17.95,        17.40,        17.70,                   388100.00,22000, ,        57.70,        13.00
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       345.15,       339.00,       339.00,       327.90,       327.90,                   400140.00,1200, ,       345.15,       145.05
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       120.50,       120.00,       122.00,       120.00,       120.00,                   964000.00,8000, ,       147.65,        72.05
N,SM,FELIX,FELIX INDUSTRIES LTD.,        17.90,        18.75,        18.75,        18.75,        18.75,                    75000.00,4000, ,        45.70,        12.35
N,SM,FIDEL,FIDEL SOFTECH LIMITED,        71.25,        70.20,        72.90,        70.20,        72.35,                  1929900.00,27000, ,        95.00,        51.70
N,SM,FOCE,FOCE INDIA LIMITED,       400.00,       321.00,       422.00,       321.00,       421.00,                  2130600.00,5400, ,       422.00,       185.10
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,        30.75,        30.75,        30.75,        30.75,        30.75,                   184500.00,6000, ,        38.00,        21.50
N,SM,GSTL,GLOBESECURE TECHNO LTD,       114.40,       117.50,       117.50,       110.00,       116.00,                  2284000.00,20000, ,       176.40,        55.00
N,SM,JAINAM,JAINAM FER ALLOYS (I) LTD,       169.40,       177.85,       177.85,       177.85,       177.85,                  1778500.00,10000, ,       218.60,        69.70
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,        10.00,         9.50,         9.50,         9.50,         9.50,                    85500.00,9000, ,        18.00,         7.75
N,SM,JSLL,JEENA SIKHO LIFECARE LTD,       159.95,       162.65,       162.90,       162.65,       162.90,                   651050.00,4000, ,       182.50,       127.00
N,SM,KNAGRI,KN AGRI RESOURCES LIMITED,       184.25,       185.00,       185.05,       181.00,       182.50,                  5584880.00,30400, ,       261.00,       130.00
N,SM,KOTYARK,KOTYARK INDUSTRIES LTD,       701.00,       681.65,       696.00,       681.65,       694.75,                  5511860.00,8000, ,       857.90,        67.90
N,SM,KRISHIVAL,EMPYREAN CASHEWS LIMITED,       290.55,       282.00,       282.00,       282.00,       282.00,                   282000.00,1000, ,       321.65,        68.00
N,SM,KRISHNADEF,KRISHNA DEF AND ALD IND L,       101.30,       104.00,       104.00,       101.50,       101.50,                  1230600.00,12000, ,       118.35,        53.05
N,SM,KSOLVES,KSOLVES INDIA LIMITED,       441.10,       465.05,       483.95,       421.55,       430.85,                 52465440.00,118800, ,       519.00,       292.60
N,SM,LATTEYS,LATTEYS INDUSTRIES LTD,        76.00,        76.00,        76.00,        76.00,        76.00,                   152000.00,2000, ,        87.95,        51.05
N,SM,LEMERITE,LE MERITE EXPORTS LIMITED,        80.90,        83.00,        83.50,        79.50,        81.10,                 21189760.00,259200, ,        83.95,        52.50
N,SM,LEXUS,LEXUS GRANITO (INDIA) LTD,        66.85,        70.15,        70.15,        64.20,        69.65,                  4515500.00,65000, ,        77.00,        10.30
N,SM,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       140.10,       145.50,       145.50,       140.00,       144.50,                  1372800.00,9600, ,       249.40,       133.25
N,SM,MAHICKRA,MAHICKRA CHEMICAL LIMITED,        70.00,        71.40,        71.40,        71.40,        71.40,                   107100.00,1500, ,        96.50,        57.00
N,SM,MHHL,MOHINI HEALTH&HYGIENE LTD,        37.35,        37.40,        38.45,        37.40,        38.45,                  3495750.00,93000, ,        47.95,        19.15
N,SM,MKPL,M K PROTEINS LIMITED,       255.20,       267.95,       267.95,       267.95,       267.95,                   535900.00,2000, ,       267.95,        81.00
N,SM,MWL,MANGALAM WORLDWIDE LTD,       116.35,       115.50,       115.50,       115.50,       115.50,                   554400.00,4800, ,       124.50,       103.00
N,SM,NIDAN,NIDAN LABS AND HEALTH LTD,        58.25,        56.20,        61.15,        56.20,        60.90,                  1912400.00,32000, ,        76.55,        31.60
N,SM,NPST,NETWORK PEOPLE SRV TECH L,       123.50,       126.00,       126.00,       126.00,       126.00,                   201600.00,1600, ,       132.30,        49.05
