MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,ABCOTS,A B COTSPIN INDIA LIMITED,        57.25,        59.70,        60.00,        53.60,        54.00,                  8266800.00,148000, ,        61.35,        45.80
N,SM,ABINFRA,A B INFRABUILD LIMITED,        10.35,        10.80,        10.85,        10.80,        10.80,                    86600.00,8000, ,        11.15,         5.80
N,SM,ACCORD,ACCORD SYNERGY LIMITED,        33.95,        35.60,        35.60,        34.00,        35.60,                   423900.00,12000, ,        35.60,        14.45
N,SM,AILIMITED,ABHISHEK INTEGRATIONS LTD,        25.25,        24.05,        26.45,        24.05,        26.45,                   303000.00,12000, ,        38.60,        19.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        65.85,        65.50,        65.50,        64.00,        64.00,                   310260.00,4800, ,        72.45,        23.05
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,        72.60,        70.00,        70.00,        70.00,        70.00,                   140000.00,2000, ,        86.00,        29.60
N,SM,AVG,AVG LOGISTICS LIMITED,        56.70,        53.90,        53.90,        53.90,        53.90,                    64680.00,1200, ,        83.00,        40.65
N,SM,BBTCL,B&B TRIPLEWALL CONT LTD,       239.60,       251.55,       251.55,       251.55,       251.55,                   754650.00,3000, ,       251.55,        55.05
N,SM,BETA,BETA DRUGS LIMITED,       608.55,       603.60,       616.70,       599.95,       600.00,                  2907050.00,4800, ,       669.65,       113.20
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       752.75,       760.00,       790.35,       760.00,       790.35,                   780087.50,1000, ,       870.95,       228.15
N,SM,BMETRICS,BOMBAY METRICS S C LTD,       144.80,       145.00,       145.00,       145.00,       145.00,                   522000.00,3600, ,       152.75,       117.90
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         8.40,         8.30,         8.35,         8.00,         8.00,                  1921650.00,237000, ,        15.55,         4.60
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        28.65,        27.55,        27.55,        27.55,        27.55,                   110200.00,4000, ,        36.90,        18.10
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        12.65,        13.25,        13.25,        12.80,        12.80,                    78150.00,6000, ,        21.05,         3.70
N,SM,DESTINY,DESTINY LOGISTICS & I LTD,        12.85,        13.35,        13.40,        12.45,        13.40,                   555900.00,42000, ,        15.45,         8.05
N,SM,DEVIT,DEV INFO TECHNOLOGY LTD,       109.20,       110.00,       114.00,       110.00,       114.00,                  1350000.00,12000, ,       165.00,        56.00
N,SM,DIL,DEBOCK INDUSTRIES LIMITED,       135.50,       128.90,       131.55,       128.75,       128.75,                 26296560.00,204000, ,       157.00,         6.30
N,SM,DKEGL,D K ENTERPRISES GLOBAL L,        55.30,        54.00,        54.00,        53.00,        53.25,                   804300.00,15000, ,        72.60,        35.10
N,SM,DRSDILIP,DRS DILIP ROADLINES LTD.,        75.00,        75.00,        75.00,        75.00,        75.00,                  5520000.00,73600, ,        78.00,        70.00
N,SM,DYNAMIC,DYNAMIC SRVCS & SEC LTD,        28.20,        26.80,        26.80,        26.80,        26.80,                   375200.00,14000, ,        57.70,        26.80
N,SM,E2E,E2E NETWORKS LIMITED,       132.45,       139.05,       139.05,       125.85,       125.85,                  4259900.00,32000, ,       139.05,        36.00
N,SM,EUROBOND,EURO PANEL PRODUCTS LTD,       116.35,       118.00,       120.30,       112.50,       115.15,                  7282100.00,62000, ,       137.00,        72.05
