MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        42.50,        42.75,        42.75,        42.75,        42.75,                   256500.00,6000, ,        51.00,        42.00
N,SM,AISL,ANI INTEGRATED SERV LTD.,        41.60,        41.90,        43.40,        39.55,        39.55,                  1319100.00,32400, ,        44.40,        14.80
N,SM,AMBANIORG,AMBANI ORGANICS LIMITED,        72.75,        77.00,        87.30,        77.00,        87.30,                  2408600.00,28000, ,        87.30,        42.35
N,SM,AVG,AVG LOGISTICS LIMITED,        51.35,        48.80,        53.90,        48.80,        53.90,                   185040.00,3600, ,        65.50,        26.70
N,SM,BETA,BETA DRUGS LIMITED,       218.85,       229.75,       229.75,       209.05,       229.75,                 11728920.00,51200, ,       229.75,        43.30
N,SM,BOHRA,BOHRA INDUSTRIES LIMITED,         3.90,         4.05,         4.05,         4.05,         4.05,                    24300.00,6000, ,         4.05,          .95
N,SM,BRIGHT,BRIGHT SOLAR LIMITED,         9.95,        10.45,        10.50,        10.45,        10.50,                    94200.00,9000, ,        15.55,         4.70
N,SM,BTML,BODHI TREE MULTIMEDIA LTD,        65.00,        70.00,        70.00,        70.00,        70.00,                    84000.00,1200, ,        96.00,        64.05
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        23.20,        24.35,        24.35,        24.35,        24.35,                   146100.00,6000, ,        26.30,        17.90
N,SM,CMMIPL,CMM INFRAPROJECTS LIMITED,        13.45,        14.10,        14.10,        14.10,        14.10,                   888300.00,63000, ,        14.10,         2.25
N,SM,CONTI,CONTINENTAL SEED CHEM LTD,         5.75,         6.00,         6.00,         6.00,         6.00,                    39996.00,6666, ,        19.05,         5.20
N,SM,CROWN,CROWN LIFTERS LTD.,        56.10,        53.80,        53.80,        53.70,        53.70,                   107500.00,2000, ,        56.10,        38.00
N,SM,E2E,E2E NETWORKS LIMITED,        37.00,        37.00,        37.00,        37.00,        37.00,                    74000.00,2000, ,        61.30,        14.85
N,SM,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       110.25,       115.00,       115.00,       115.00,       115.00,                    69000.00,600, ,       130.00,        58.65
N,SM,FELIX,FELIX INDUSTRIES LTD.,        44.90,        46.40,        46.40,        42.70,        42.70,                   356400.00,8000, ,        51.25,        10.80
N,SM,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        21.60,        21.00,        21.00,        21.00,        21.00,                    63000.00,3000, ,        25.45,        15.60
N,SM,GANGAFORGE,GANGA FORGING LIMITED,        60.05,        59.75,        60.00,        59.75,        60.00,                  1436800.00,24000, ,        60.50,         9.50
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,        77.35,        73.50,        73.50,        73.50,        73.50,                    88200.00,1200, ,        93.50,        43.00
